,dataset,#teams,#skills,#experts
0,2,4,[s1-s17],[m2-m3-m7-m9]
0,3,5,[s1-s3-s17],[m0-m5-m9-m10-m14]
60,2,3,[s3-s5],[m0-m2-m10]
0,1,7,[s4],[m18-m19-m23-m27-m32-m35-m55]
0,2,6,[s3-s15],[m39-m40-m44-m54-m65-m66]
61,8,3,[s0-s1-s3-s5-s10-s14-s15-s17],[m0-m8-m14]
0,1,7,[s4],[m17-m18-m19-m20-m27-m28-m47]
62,2,3,[s5-s10],[m0-m1-m4]
63,1,3,[s1],[m88-m96-m97]
0,2,3,[s3-s9],[m0-m42-m50]
111,1,10,[s1],[m75-m83-m86-m87-m89-m90-m91-m93-m99-m100]
0,2,4,[s1-s3],[m0-m38-m42-m50]
64,1,7,[s1],[m83-m90-m93-m96-m99-m100-m101]
0,4,4,[s3-s4-s14-s15],[m33-m34-m52-m62]
0,2,10,[s1-s4],[m18-m19-m20-m25-m26-m27-m28-m29-m37-m47]
215,4,3,[s1-s3-s4-s17],[m0-m1-m9]
0,4,14,[s3-s10-s14-s15],[m39-m40-m43-m45-m53-m54-m61-m63-m65-m66-m67-m68-m73-m77]
65,1,3,[s11],[m31-m42-m50]
0,4,5,[s1-s3-s10-s17],[m0-m1-m2-m3-m4]
90,1,3,[s1],[m75-m94-m105]
0,4,3,[s1-s2-s3-s17],[m0-m2-m3]
152,1,3,[s1],[m89-m93-m100]
0,3,3,[s1-s4-s11],[m0-m1-m21]
66,1,4,[s1],[m0-m1-m2-m3]
0,5,20,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m63-m65-m66-m67-m69-m71-m73-m76-m77-m78-m79-m80-m85-m95]
0,5,5,[s1-s3-s4-s8-s17],[m0-m2-m3-m14-m21]
0,5,17,[s3-s4-s10-s14-s15],[m39-m40-m53-m54-m61-m63-m66-m67-m68-m70-m71-m72-m73-m74-m77-m85-m95]
0,2,4,[s1-s17],[m0-m2-m3-m11]
67,1,3,[s1],[m2-m3-m21]
0,2,6,[s3-s15],[m40-m44-m45-m58-m60-m63]
91,1,11,[s1],[m75-m83-m86-m87-m89-m90-m91-m93-m94-m99-m100]
0,7,6,[s1-s2-s3-s4-s8-s14-s15],[m15-m33-m34-m52-m64-m73]
0,1,3,[s1],[m1-m14-m21]
0,2,11,[s3-s15],[m33-m39-m41-m44-m53-m54-m65-m66-m69-m70-m74]
0,5,4,[s1-s3-s4-s15-s17],[m0-m2-m3-m9]
0,2,5,[s1-s17],[m0-m1-m2-m3-m9]
101,1,3,[s1],[m89-m98-m100]
0,4,13,[s3-s10-s14-s15],[m39-m40-m44-m51-m53-m54-m58-m65-m66-m67-m69-m70-m85]
0,1,9,[s3],[m39-m40-m45-m53-m54-m65-m66-m67-m76]
0,2,10,[s3-s15],[m33-m39-m44-m53-m54-m63-m65-m74-m79-m80]
0,11,3,[s0-s1-s3-s4-s5-s7-s8-s10-s11-s12-s17],[m0-m1-m2]
0,5,19,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m58-m61-m65-m66-m67-m72-m73-m74-m76-m77-m78-m79-m95]
0,5,4,[s3-s4-s10-s14-s15],[m66-m73-m77-m79]
0,1,3,[s1],[m0-m1-m2]
18,1,3,[s1],[m0-m2-m3]
68,3,6,[s1-s3-s17],[m0-m2-m3-m8-m9-m14]
0,4,3,[s1-s3-s5-s17],[m0-m42-m50]
0,3,3,[s1-s3-s17],[m0-m3-m5]
0,5,22,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m61-m63-m65-m66-m67-m69-m71-m73-m74-m76-m77-m78-m79-m80-m85-m95]
0,2,6,[s1-s3],[m0-m2-m3-m5-m8-m9]
0,5,16,[s3-s4-s10-s14-s15],[m39-m41-m45-m53-m54-m59-m61-m65-m66-m67-m72-m73-m74-m77-m78-m95]
69,2,3,[s0-s3],[m0-m1-m4]
0,2,5,[s1-s4],[m0-m1-m2-m8-m14]
0,4,3,[s2-s8-s10-s11],[m0-m42-m50]
70,1,5,[s1],[m75-m86-m87-m90-m91]
92,3,3,[s1-s3-s4],[m82-m83-m92]
0,3,4,[s1-s3-s16],[m0-m5-m7-m9]
0,2,3,[s1-s17],[m0-m1-m21]
0,6,3,[s1-s3-s4-s11-s14-s15],[m0-m42-m50]
0,2,3,[s3-s17],[m0-m2-m3]
0,5,12,[s3-s4-s10-s14-s15],[m39-m45-m53-m54-m60-m63-m64-m66-m67-m73-m74-m76]
167,1,3,[s1],[m0-m8-m9]
0,1,4,[s1],[m0-m2-m3-m5]
0,2,3,[s1-s11],[m0-m31-m50]
0,5,3,[s3-s4-s8-s10-s11],[m0-m1-m5]
71,1,4,[s1],[m0-m1-m4-m14]
53,1,4,[s1],[m1-m2-m3-m21]
98,2,11,[s1-s4],[m6-m12-m13-m16-m17-m18-m19-m20-m22-m24-m27]
0,3,3,[s1-s2-s3],[m0-m1-m4]
0,5,12,[s3-s4-s10-s14-s15],[m40-m53-m54-m61-m65-m66-m67-m72-m73-m74-m77-m95]
0,3,9,[s3-s14-s15],[m39-m40-m41-m44-m54-m65-m66-m74-m76]
0,3,14,[s3-s4-s15],[m33-m39-m44-m53-m54-m63-m65-m66-m68-m72-m74-m79-m80-m85]
0,3,12,[s1-s4-s10],[m17-m18-m19-m20-m22-m26-m27-m29-m30-m32-m35-m55]
0,5,20,[s3-s4-s10-s14-s15],[m39-m40-m41-m53-m54-m58-m62-m63-m65-m66-m67-m69-m70-m72-m73-m77-m79-m80-m85-m95]
0,2,4,[s3-s4],[m0-m1-m8-m10]
52,3,3,[s1-s3-s17],[m0-m1-m10]
66,1,4,[s1],[m0-m1-m2-m3]
0,5,15,[s3-s4-s10-s14-s15],[m39-m45-m53-m54-m59-m60-m63-m65-m66-m67-m73-m74-m76-m77-m78]
0,1,3,[s10],[m59-m73-m74]
72,1,7,[s1],[m0-m75-m89-m90-m93-m94-m100]
73,6,3,[s0-s1-s3-s5-s10-s17],[m0-m8-m14]
0,2,3,[s3-s11],[m0-m42-m50]
0,7,3,[s1-s3-s4-s5-s10-s11-s17],[m0-m42-m50]
0,3,4,[s1-s3-s8],[m0-m1-m8-m14]
0,1,5,[s1],[m83-m89-m91-m93-m101]
0,1,13,[s3],[m39-m40-m45-m53-m54-m65-m66-m71-m74-m76-m77-m85-m95]
0,2,8,[s3-s14],[m39-m40-m51-m54-m65-m66-m72-m74]
0,1,6,[s3],[m33-m39-m44-m53-m54-m66]
0,1,12,[s4],[m13-m18-m19-m20-m25-m27-m32-m35-m36-m37-m47-m49]
0,1,3,[s2],[m0-m10-m11]
0,5,13,[s3-s4-s10-s14-s15],[m39-m45-m53-m54-m61-m63-m64-m65-m66-m67-m73-m77-m80]
0,1,8,[s3],[m45-m53-m54-m63-m65-m66-m77-m80]
0,2,3,[s1-s3],[m2-m3-m7]
0,4,3,[s1-s3-s4-s11],[m38-m42-m50]
0,3,3,[s3-s4-s11],[m38-m42-m50]
0,3,11,[s3-s14-s15],[m39-m40-m43-m44-m45-m46-m54-m60-m63-m65-m66]
0,2,4,[s11-s17],[m0-m31-m42-m50]
0,3,4,[s1-s3-s17],[m0-m1-m10-m14]
74,1,4,[s1],[m75-m87-m90-m91]
0,2,3,[s1-s17],[m0-m1-m14]
0,6,3,[s0-s10-s11-s12-s14-s15],[m31-m42-m50]
0,4,4,[s3-s4-s14-s15],[m60-m61-m62-m63]
0,2,3,[s1-s3],[m2-m8-m14]
18,1,3,[s1],[m0-m2-m3]
75,1,9,[s1],[m83-m90-m91-m93-m94-m96-m99-m100-m102]
0,3,3,[s3-s4-s8],[m0-m42-m50]
0,2,3,[s3-s10],[m0-m1-m5]
0,1,3,[s0],[m0-m1-m21]
202,2,3,[s1-s3],[m0-m1-m2]
0,2,3,[s1-s17],[m0-m2-m50]
0,7,3,[s1-s3-s4-s11-s14-s15-s17],[m0-m42-m50]
0,2,4,[s1-s10],[m0-m31-m42-m50]
0,2,3,[s1-s4],[m31-m42-m50]
67,1,3,[s1],[m2-m3-m21]
197,3,3,[s1-s3-s17],[m1-m7-m9]
169,5,16,[s3-s4-s10-s14-s15],[m39-m43-m45-m53-m54-m59-m60-m63-m65-m66-m67-m68-m73-m74-m76-m77]
0,2,10,[s1-s4],[m13-m18-m19-m20-m22-m25-m27-m29-m36-m55]
0,3,3,[s0-s1-s3],[m0-m1-m21]
76,1,3,[s1],[m75-m86-m91]
0,4,3,[s0-s1-s3-s17],[m0-m1-m9]
0,1,12,[s4],[m6-m17-m18-m19-m20-m22-m23-m24-m25-m27-m32-m37]
0,1,4,[s1],[m89-m90-m93-m100]
0,3,5,[s1-s4-s11],[m0-m1-m21-m42-m50]
0,1,14,[s4],[m18-m19-m20-m22-m23-m24-m27-m28-m29-m30-m32-m35-m37-m47]
0,1,6,[s1],[m83-m89-m90-m91-m93-m101]
0,3,3,[s2-s3-s17],[m0-m1-m21]
0,1,13,[s4],[m13-m16-m18-m19-m20-m25-m26-m27-m29-m32-m36-m47-m55]
0,2,15,[s1-s4],[m16-m17-m18-m19-m20-m22-m23-m26-m27-m32-m35-m36-m48-m49-m55]
0,3,3,[s1-s4-s17],[m0-m1-m5]
0,5,12,[s3-s4-s8-s14-s15],[m39-m40-m43-m44-m45-m53-m54-m65-m66-m72-m73-m80]
0,4,12,[s3-s4-s14-s15],[m39-m40-m45-m53-m54-m61-m63-m65-m66-m67-m77-m80]
0,2,3,[s1-s9],[m0-m1-m2]
0,2,3,[s0-s3],[m0-m1-m5]
57,1,7,[s1],[m75-m86-m88-m89-m91-m94-m96]
0,5,22,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m51-m53-m54-m59-m60-m62-m63-m64-m65-m66-m67-m72-m73-m74-m76-m77-m79-m95]
77,4,3,[s1-s3-s4-s11],[m0-m42-m50]
0,2,7,[s3-s15],[m39-m40-m44-m54-m65-m66-m76]
0,5,22,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m51-m53-m54-m59-m60-m62-m63-m64-m65-m66-m67-m71-m73-m76-m77-m78-m79-m80]
0,5,11,[s3-s4-s10-s14-s15],[m39-m40-m41-m53-m54-m62-m66-m69-m79-m80-m95]
77,4,3,[s1-s3-s4-s11],[m0-m42-m50]
0,1,4,[s1],[m0-m1-m5-m21]
0,2,11,[s1-s4],[m6-m17-m18-m19-m20-m24-m26-m27-m32-m47-m49]
78,1,5,[s1],[m83-m90-m91-m93-m100]
0,1,3,[s10],[m0-m1-m3]
0,4,4,[s1-s3-s11-s17],[m0-m2-m3-m14]
0,2,3,[s3-s8],[m0-m2-m10]
79,2,3,[s3-s11],[m38-m42-m50]
0,1,4,[s4],[m0-m11-m31-m42]
0,2,4,[s1-s3],[m0-m1-m5-m8]
0,5,3,[s1-s3-s4-s14-s15],[m0-m1-m5]
26,4,3,[s1-s3-s4-s17],[m0-m2-m3]
76,1,3,[s1],[m75-m86-m91]
0,3,3,[s1-s3-s4],[m0-m1-m2]
0,1,14,[s4],[m12-m17-m18-m19-m20-m22-m23-m24-m25-m26-m27-m29-m32-m37]
0,5,18,[s3-s4-s10-s14-s15],[m39-m40-m46-m53-m54-m61-m63-m65-m66-m68-m69-m70-m74-m76-m77-m80-m85-m95]
0,1,4,[s1],[m0-m1-m10-m14]
0,3,4,[s1-s3-s10],[m0-m1-m2-m3]
0,2,15,[s1-s4],[m17-m18-m19-m20-m25-m27-m29-m30-m32-m35-m36-m47-m48-m49-m55]
0,1,4,[s1],[m0-m2-m3-m14]
0,3,3,[s1-s3-s17],[m1-m2-m3]
0,5,3,[s3-s4-s8-s16-s17],[m0-m2-m3]
0,3,3,[s1-s3-s10],[m0-m8-m10]
0,3,6,[s1-s11-s17],[m0-m1-m10-m31-m42-m50]
0,7,4,[s1-s3-s4-s10-s11-s14-s15],[m0-m31-m42-m50]
0,1,3,[s17],[m0-m1-m3]
0,2,10,[s1-s4],[m18-m19-m20-m25-m26-m27-m29-m36-m47-m48]
67,1,3,[s1],[m2-m3-m21]
72,1,7,[s1],[m0-m75-m89-m90-m93-m94-m100]
0,1,3,[s17],[m0-m2-m3]
0,2,14,[s1-s4],[m13-m16-m17-m18-m19-m20-m22-m23-m26-m27-m32-m35-m49-m55]
161,1,8,[s4],[m17-m18-m19-m20-m22-m24-m27-m30]
147,2,4,[s1-s17],[m1-m2-m3-m21]
0,3,3,[s1-s3-s17],[m0-m5-m9]
0,5,17,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m58-m61-m65-m66-m67-m73-m74-m77-m79-m85-m95]
40,2,3,[s1-s11],[m38-m42-m50]
0,3,4,[s1-s3-s17],[m0-m1-m5-m14]
45,1,4,[s4],[m81-m82-m83-m92]
0,5,16,[s3-s4-s10-s14-s15],[m33-m39-m40-m41-m53-m54-m58-m59-m66-m73-m74-m76-m77-m78-m79-m85]
0,1,9,[s3],[m39-m40-m54-m65-m66-m69-m73-m74-m77]
0,3,4,[s1-s3-s11],[m0-m38-m42-m50]
80,1,4,[s1],[m0-m31-m42-m50]
0,9,3,[s1-s2-s3-s4-s11-s15-s16-s17-s19],[m0-m10-m11]
0,5,3,[s1-s11-s14-s15-s17],[m1-m42-m50]
81,1,3,[s4],[m83-m84-m92]
0,5,7,[s3-s4-s10-s14-s15],[m39-m44-m54-m63-m65-m66-m73]
138,3,4,[s0-s1-s3],[m0-m1-m4-m9]
0,6,13,[s3-s4-s8-s10-s14-s15],[m39-m40-m41-m44-m45-m53-m54-m61-m63-m66-m69-m70-m73]
0,1,3,[s8],[m2-m3-m14]
0,3,4,[s3-s11-s17],[m0-m31-m42-m50]
0,3,3,[s1-s3-s17],[m1-m5-m10]
0,5,17,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m58-m61-m65-m66-m67-m68-m74-m77-m79-m85-m95]
0,2,3,[s3-s10],[m0-m5-m21]
0,1,15,[s4],[m16-m17-m18-m19-m20-m22-m23-m24-m26-m27-m29-m32-m35-m47-m55]
0,2,4,[s1-s17],[m10-m31-m42-m50]
0,1,10,[s4],[m17-m18-m19-m20-m22-m23-m24-m27-m29-m48]
0,1,7,[s4],[m6-m18-m19-m20-m22-m27-m28]
66,1,4,[s1],[m0-m1-m2-m3]
0,3,3,[s3-s8-s17],[m0-m1-m4]
0,3,3,[s1-s4-s10],[m0-m5-m14]
57,1,7,[s1],[m75-m86-m88-m89-m91-m94-m96]
130,1,3,[s1],[m86-m94-m96]
93,1,4,[s1],[m75-m90-m91-m94]
82,1,11,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102]
83,2,4,[s1-s3],[m0-m2-m3-m9]
127,1,3,[s1],[m75-m94-m96]
84,1,3,[s1],[m83-m100-m103]
135,1,4,[s1],[m86-m94-m96-m105]
85,1,4,[s4],[m81-m83-m84-m92]
145,1,3,[s4],[m82-m83-m89]
132,1,3,[s0],[m0-m56-m57]
96,1,3,[s1],[m90-m105-m106]
89,1,6,[s1],[m75-m86-m87-m90-m94-m105]
125,1,8,[s1],[m83-m89-m90-m91-m93-m94-m101-m105]
117,1,3,[s1],[m89-m99-m100]
86,1,4,[s1],[m83-m89-m100-m103]
54,1,3,[s4],[m82-m83-m92]
159,1,3,[s1],[m90-m94-m102]
0,7,4,[s0-s1-s3-s5-s12-s14-s15],[m0-m1-m9-m21]
87,1,4,[s1],[m89-m93-m100-m103]
53,1,4,[s1],[m1-m2-m3-m21]
87,1,4,[s1],[m89-m93-m100-m103]
88,1,4,[s4],[m82-m83-m84-m92]
100,2,3,[s0-s1],[m0-m56-m57]
57,1,7,[s1],[m75-m86-m88-m89-m91-m94-m96]
50,1,5,[s4],[m81-m82-m83-m84-m92]
89,1,6,[s1],[m75-m86-m87-m90-m94-m105]
54,1,3,[s4],[m82-m83-m92]
90,1,3,[s1],[m75-m94-m105]
95,1,5,[s1],[m75-m87-m90-m91-m94]
94,1,3,[s1],[m90-m94-m106]
108,1,9,[s1],[m83-m90-m93-m94-m96-m99-m100-m101-m106]
0,2,7,[s3-s15],[m33-m40-m43-m44-m46-m54-m65]
91,1,11,[s1],[m75-m83-m86-m87-m89-m90-m91-m93-m94-m99-m100]
84,1,3,[s1],[m83-m100-m103]
82,1,11,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102]
120,1,8,[s1],[m75-m86-m88-m89-m94-m96-m98-m105]
177,1,9,[s4],[m6-m17-m18-m19-m20-m27-m29-m47-m48]
92,3,3,[s1-s3-s4],[m82-m83-m92]
93,1,4,[s1],[m75-m90-m91-m94]
90,1,3,[s1],[m75-m94-m105]
97,1,12,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102-m105]
45,1,4,[s4],[m81-m82-m83-m92]
0,1,3,[s1],[m0-m1-m7]
141,1,8,[s1],[m83-m90-m93-m94-m96-m99-m100-m101]
102,1,8,[s1],[m75-m88-m89-m91-m93-m94-m98-m105]
88,1,4,[s4],[m82-m83-m84-m92]
82,1,11,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102]
0,2,3,[s3-s4],[m1-m4-m11]
94,1,3,[s1],[m90-m94-m106]
0,1,4,[s1],[m90-m94-m102-m105]
95,1,5,[s1],[m75-m87-m90-m91-m94]
96,1,3,[s1],[m90-m105-m106]
45,1,4,[s4],[m81-m82-m83-m92]
90,1,3,[s1],[m75-m94-m105]
53,1,4,[s1],[m1-m2-m3-m21]
121,1,5,[s1],[m75-m86-m87-m90-m94]
114,1,6,[s1],[m83-m90-m91-m93-m94-m100]
97,1,12,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102-m105]
104,2,4,[s0-s1],[m0-m56-m57-m104]
115,1,4,[s1],[m88-m94-m96-m97]
94,1,3,[s1],[m90-m94-m106]
103,1,3,[s1],[m0-m56-m57]
98,2,11,[s1-s4],[m6-m12-m13-m16-m17-m18-m19-m20-m22-m24-m27]
99,1,4,[s1],[m89-m93-m99-m100]
0,4,5,[s3-s4-s14-s15],[m15-m33-m34-m52-m64]
100,2,3,[s0-s1],[m0-m56-m57]
101,1,3,[s1],[m89-m98-m100]
105,1,5,[s1],[m88-m94-m96-m97-m105]
66,1,4,[s1],[m0-m1-m2-m3]
94,1,3,[s1],[m90-m94-m106]
102,1,8,[s1],[m75-m88-m89-m91-m93-m94-m98-m105]
124,1,3,[s1],[m90-m94-m105]
103,1,3,[s1],[m0-m56-m57]
104,2,4,[s0-s1],[m0-m56-m57-m104]
105,1,5,[s1],[m88-m94-m96-m97-m105]
0,5,4,[s1-s3-s5-s8-s17],[m0-m1-m2-m3]
102,1,8,[s1],[m75-m88-m89-m91-m93-m94-m98-m105]
96,1,3,[s1],[m90-m105-m106]
85,1,4,[s4],[m81-m83-m84-m92]
140,1,6,[s1],[m75-m87-m90-m91-m94-m105]
0,3,3,[s1-s10-s17],[m0-m1-m4]
99,1,4,[s1],[m89-m93-m99-m100]
0,1,18,[s3],[m33-m45-m51-m53-m54-m60-m62-m65-m66-m67-m69-m71-m73-m77-m78-m79-m80-m95]
48,1,7,[s1],[m75-m88-m89-m91-m93-m94-m98]
45,1,4,[s4],[m81-m82-m83-m92]
82,1,11,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102]
179,1,3,[s1],[m0-m1-m14]
113,1,3,[s1],[m86-m94-m105]
106,1,6,[s1],[m75-m87-m88-m89-m96-m97]
0,1,3,[s0],[m1-m2-m3]
94,1,3,[s1],[m90-m94-m106]
0,2,3,[s1-s17],[m1-m7-m9]
0,5,16,[s3-s4-s10-s14-s15],[m40-m41-m53-m54-m59-m65-m66-m67-m68-m73-m74-m77-m78-m79-m85-m95]
81,1,3,[s4],[m83-m84-m92]
91,1,11,[s1],[m75-m83-m86-m87-m89-m90-m91-m93-m94-m99-m100]
107,1,7,[s1],[m75-m86-m88-m89-m94-m96-m98]
0,3,3,[s1-s11-s17],[m0-m1-m9]
0,3,9,[s3-s4-s14],[m33-m41-m44-m54-m64-m65-m66-m67-m74]
108,1,9,[s1],[m83-m90-m93-m94-m96-m99-m100-m101-m106]
106,1,6,[s1],[m75-m87-m88-m89-m96-m97]
118,1,4,[s4],[m81-m82-m84-m92]
84,1,3,[s1],[m83-m100-m103]
63,1,3,[s1],[m88-m96-m97]
0,5,17,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m53-m54-m58-m61-m65-m66-m67-m72-m74-m76-m77-m79-m95]
182,1,3,[s1],[m88-m89-m94]
109,1,4,[s1],[m75-m87-m90-m102]
87,1,4,[s1],[m89-m93-m100-m103]
110,1,3,[s1],[m75-m90-m91]
111,1,10,[s1],[m75-m83-m86-m87-m89-m90-m91-m93-m99-m100]
78,1,5,[s1],[m83-m90-m91-m93-m100]
0,2,15,[s1-s4],[m12-m13-m16-m17-m18-m19-m20-m26-m27-m29-m32-m35-m36-m48-m55]
63,1,3,[s1],[m88-m96-m97]
112,1,7,[s1],[m83-m89-m90-m91-m93-m94-m101]
158,1,8,[s1],[m75-m87-m88-m89-m94-m96-m97-m105]
107,1,7,[s1],[m75-m86-m88-m89-m94-m96-m98]
0,4,6,[s3-s4-s10-s15],[m15-m33-m34-m39-m51-m52]
0,5,14,[s3-s4-s10-s14-s15],[m33-m39-m40-m46-m51-m54-m61-m65-m66-m73-m74-m76-m77-m78]
108,1,9,[s1],[m83-m90-m93-m94-m96-m99-m100-m101-m106]
0,1,5,[s1],[m75-m86-m90-m91-m94]
126,1,5,[s1],[m75-m87-m90-m94-m102]
108,1,9,[s1],[m83-m90-m93-m94-m96-m99-m100-m101-m106]
0,1,10,[s4],[m6-m18-m19-m20-m25-m27-m28-m29-m36-m47]
0,1,3,[s1],[m2-m3-m8]
113,1,3,[s1],[m86-m94-m105]
0,1,5,[s1],[m5-m75-m90-m91-m94]
96,1,3,[s1],[m90-m105-m106]
0,4,3,[s0-s1-s3-s4],[m1-m5-m9]
114,1,6,[s1],[m83-m90-m91-m93-m94-m100]
0,1,8,[s3],[m39-m40-m43-m44-m46-m51-m54-m66]
48,1,7,[s1],[m75-m88-m89-m91-m93-m94-m98]
106,1,6,[s1],[m75-m87-m88-m89-m96-m97]
94,1,3,[s1],[m90-m94-m106]
112,1,7,[s1],[m83-m89-m90-m91-m93-m94-m101]
94,1,3,[s1],[m90-m94-m106]
128,1,6,[s1],[m75-m87-m90-m94-m102-m105]
0,1,4,[s4],[m81-m82-m83-m84]
0,3,3,[s3-s4-s10],[m0-m1-m4]
78,1,5,[s1],[m83-m90-m91-m93-m100]
0,3,3,[s1-s3-s10],[m0-m1-m10]
0,3,4,[s3-s14-s15],[m15-m61-m63-m64]
0,2,3,[s1-s3],[m2-m5-m9]
115,1,4,[s1],[m88-m94-m96-m97]
101,1,3,[s1],[m89-m98-m100]
0,1,3,[s3],[m38-m42-m50]
86,1,4,[s1],[m83-m89-m100-m103]
41,2,4,[s1-s3],[m0-m1-m7-m9]
116,2,3,[s1-s11],[m0-m42-m50]
117,1,3,[s1],[m89-m99-m100]
118,1,4,[s4],[m81-m82-m84-m92]
101,1,3,[s1],[m89-m98-m100]
0,5,14,[s3-s4-s10-s14-s15],[m33-m40-m53-m54-m58-m59-m64-m66-m68-m69-m73-m74-m77-m79]
119,1,3,[s1],[m0-m1-m21]
0,4,9,[s3-s10-s14-s15],[m33-m51-m54-m58-m59-m65-m66-m73-m77]
0,5,21,[s3-s4-s10-s14-s15],[m39-m40-m41-m45-m51-m53-m54-m58-m59-m61-m63-m65-m66-m67-m72-m73-m74-m76-m77-m85-m95]
120,1,8,[s1],[m75-m86-m88-m89-m94-m96-m98-m105]
72,1,7,[s1],[m0-m75-m89-m90-m93-m94-m100]
121,1,5,[s1],[m75-m86-m87-m90-m94]
115,1,4,[s1],[m88-m94-m96-m97]
122,1,3,[s4],[m0-m1-m4]
0,5,3,[s0-s1-s3-s10-s17],[m0-m2-m3]
87,1,4,[s1],[m89-m93-m100-m103]
0,1,3,[s1],[m0-m11-m14]
123,1,5,[s1],[m75-m89-m93-m97-m100]
102,1,8,[s1],[m75-m88-m89-m91-m93-m94-m98-m105]
129,1,4,[s0],[m0-m56-m57-m104]
0,1,4,[s1],[m0-m1-m3-m21]
0,2,4,[s1-s11],[m0-m1-m4-m21]
0,4,12,[s3-s10-s14-s15],[m39-m40-m44-m45-m53-m54-m61-m63-m65-m66-m69-m73]
121,1,5,[s1],[m75-m86-m87-m90-m94]
15,3,3,[s1-s3-s11],[m38-m42-m50]
124,1,3,[s1],[m90-m94-m105]
101,1,3,[s1],[m89-m98-m100]
57,1,7,[s1],[m75-m86-m88-m89-m91-m94-m96]
123,1,5,[s1],[m75-m89-m93-m97-m100]
0,2,11,[s3-s14],[m33-m44-m45-m51-m54-m65-m66-m67-m72-m74-m80]
125,1,8,[s1],[m83-m89-m90-m91-m93-m94-m101-m105]
0,2,3,[s1-s3],[m5-m7-m9]
0,2,3,[s1-s17],[m0-m3-m14]
0,3,5,[s3-s14-s15],[m15-m33-m52-m61-m64]
126,1,5,[s1],[m75-m87-m90-m94-m102]
94,1,3,[s1],[m90-m94-m106]
88,1,4,[s4],[m82-m83-m84-m92]
0,3,6,[s1-s3-s13],[m75-m87-m88-m89-m96-m97]
136,1,3,[s4],[m82-m84-m92]
94,1,3,[s1],[m90-m94-m106]
0,2,5,[s3-s10],[m0-m1-m2-m3-m10]
95,1,5,[s1],[m75-m87-m90-m91-m94]
126,1,5,[s1],[m75-m87-m90-m94-m102]
99,1,4,[s1],[m89-m93-m99-m100]
106,1,6,[s1],[m75-m87-m88-m89-m96-m97]
50,1,5,[s4],[m81-m82-m83-m84-m92]
0,1,5,[s1],[m1-m2-m3-m14-m21]
127,1,3,[s1],[m75-m94-m96]
117,1,3,[s1],[m89-m99-m100]
0,5,17,[s3-s4-s10-s14-s15],[m39-m40-m45-m46-m53-m54-m60-m61-m63-m64-m65-m66-m67-m69-m74-m76-m77]
101,1,3,[s1],[m89-m98-m100]
93,1,4,[s1],[m75-m90-m91-m94]
0,1,5,[s4],[m0-m81-m82-m84-m92]
0,1,4,[s17],[m0-m2-m3-m9]
109,1,4,[s1],[m75-m87-m90-m102]
128,1,6,[s1],[m75-m87-m90-m94-m102-m105]
0,4,4,[s3-s6-s8-s10],[m1-m3-m4-m21]
153,1,4,[s1],[m75-m94-m96-m105]
121,1,5,[s1],[m75-m86-m87-m90-m94]
187,1,3,[s0],[m56-m57-m104]
85,1,4,[s4],[m81-m83-m84-m92]
124,1,3,[s1],[m90-m94-m105]
0,1,12,[s4],[m17-m18-m19-m20-m23-m27-m32-m36-m37-m48-m49-m55]
0,4,18,[s3-s4-s14-s15],[m39-m43-m44-m45-m53-m54-m59-m60-m63-m65-m66-m67-m68-m73-m74-m76-m77-m85]
88,1,4,[s4],[m82-m83-m84-m92]
84,1,3,[s1],[m83-m100-m103]
129,1,4,[s0],[m0-m56-m57-m104]
91,1,11,[s1],[m75-m83-m86-m87-m89-m90-m91-m93-m94-m99-m100]
82,1,11,[s1],[m83-m86-m87-m90-m91-m93-m94-m96-m99-m100-m102]
0,5,23,[s3-s4-s10-s14-s15],[m39-m40-m41-m53-m54-m58-m60-m61-m62-m63-m66-m67-m69-m71-m72-m73-m74-m76-m77-m79-m80-m85-m95]
150,3,3,[s1-s3-s4],[m82-m83-m89]
149,1,8,[s1],[m0-m75-m89-m90-m93-m94-m100-m105]
130,1,3,[s1],[m86-m94-m96]
106,1,6,[s1],[m75-m87-m88-m89-m96-m97]
112,1,7,[s1],[m83-m89-m90-m91-m93-m94-m101]
0,2,3,[s1-s2],[m2-m3-m9]
0,5,12,[s3-s4-s10-s14-s15],[m40-m41-m53-m54-m58-m65-m66-m67-m70-m73-m74-m77]
0,2,3,[s1-s4],[m82-m83-m92]
103,1,3,[s1],[m0-m56-m57]
115,1,4,[s1],[m88-m94-m96-m97]
