,dataset,#teams,#skills,#experts
607,1,3,[s1],[m923-m947-m958]
904,1,4,[s1],[m856-m931-m938-m1032]
1735,1,3,[s1],[m1009-m1011-m1012]
753,2,8,[s1-s10],[m540-m1064-m1066-m1074-m1075-m1076-m1077-m1078]
624,1,3,[s1],[m856-m931-m1014]
2313,1,9,[s0],[m676-m789-m791-m794-m985-m993-m1019-m1020-m1125]
2158,1,10,[s1],[m883-m924-m930-m931-m938-m957-m958-m965-m1048-m1079]
780,0,4,[],[m856-m922-m923-m964]
517,1,6,[s1],[m856-m894-m922-m923-m938-m939]
1274,1,4,[s4],[m881-m883-m928-m1106]
754,1,8,[s1],[m883-m924-m927-m930-m931-m958-m1022-m1024]
553,1,11,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969]
0,2,13,[s1-s4],[m118-m287-m314-m315-m316-m353-m439-m534-m536-m608-m610-m612-m653]
1469,1,6,[s1],[m84-m312-m317-m318-m448-m677]
728,1,3,[s1],[m893-m931-m938]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
820,0,6,[],[m856-m894-m924-m931-m969-m1032]
0,2,4,[s1-s17],[m1-m6-m427-m588]
446,1,3,[s4],[m881-m883-m928]
2159,1,3,[s1],[m7-m8-m167]
418,1,8,[s1],[m856-m893-m922-m923-m927-m931-m938-m963]
1649,6,6,[s0-s1-s3-s4-s10-s14],[m200-m827-m828-m906-m913-m918]
0,1,5,[s1],[m856-m894-m924-m927-m1087]
767,1,12,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969-m1032]
281,4,17,[s3-s4-s14-s15],[m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m392-m393-m606-m732]
2047,1,5,[s1],[m856-m924-m927-m931-m1054]
715,0,3,[],[m923-m947-m958]
798,0,3,[],[m1102-m1104-m1105]
734,1,3,[s1],[m964-m1032-m1090]
518,1,4,[s1],[m923-m930-m957-m958]
0,2,8,[s0-s1],[m487-m488-m489-m977-m1114-m1116-m1117-m1118]
2160,1,4,[s4],[m882-m884-m928-m980]
732,1,4,[s4],[m882-m883-m928-m1088]
938,2,18,[s1-s10],[m182-m183-m184-m185-m187-m270-m271-m320-m347-m348-m349-m350-m352-m470-m480-m481-m482-m711]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
517,1,6,[s1],[m856-m894-m922-m923-m938-m939]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
2877,4,8,[s0-s1-s3-s4],[m400-m401-m403-m404-m405-m411-m413-m533]
770,0,5,[],[m894-m931-m938-m964-m1032]
873,1,10,[s1],[m788-m789-m790-m791-m807-m1025-m1072-m1096-m1097-m1126]
861,1,7,[s1],[m487-m488-m1114-m1115-m1116-m1117-m1118]
0,3,3,[s3-s4-s8],[m1-m136-m1040]
728,1,3,[s1],[m893-m931-m938]
723,1,3,[s1],[m924-m931-m949]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
2161,1,7,[s3],[m443-m713-m718-m719-m720-m721-m722]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
435,0,4,[],[m856-m922-m948-m971]
411,1,6,[s4],[m881-m882-m883-m884-m928-m929]
743,0,4,[],[m1102-m1103-m1104-m1105]
1683,0,7,[],[m922-m930-m933-m934-m935-m936-m999]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
282,2,8,[s3-s17],[m65-m75-m77-m79-m80-m115-m551-m552]
748,1,4,[s1],[m923-m930-m958-m1018]
718,1,4,[s1],[m856-m924-m927-m931]
834,1,5,[s1],[m883-m923-m958-m1018-m1023]
1163,1,7,[s1],[m856-m894-m922-m923-m938-m939-m1053]
415,0,4,[],[m894-m931-m938-m964]
2162,2,4,[s3-s8],[m251-m266-m492-m493]
754,1,8,[s1],[m883-m924-m927-m930-m931-m958-m1022-m1024]
806,1,7,[s0],[m487-m488-m489-m1114-m1116-m1117-m1118]
78,3,8,[s3-s4-s8],[m472-m508-m509-m510-m511-m512-m513-m514]
1407,1,9,[s0],[m1-m676-m789-m791-m794-m1019-m1020-m1045-m1130]
1331,0,4,[],[m487-m1114-m1116-m1117]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
796,1,4,[s1],[m924-m931-m940-m941]
412,1,9,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947]
2163,3,6,[s0-s1-s10],[m182-m269-m350-m351-m369-m480]
435,0,4,[],[m856-m922-m948-m971]
607,1,3,[s1],[m923-m947-m958]
710,1,4,[s1],[m856-m894-m924-m927]
1309,1,4,[s1],[m893-m964-m982-m1032]
713,3,3,[s1-s3-s4],[m882-m883-m928]
696,1,3,[s4],[m884-m928-m998]
418,1,8,[s1],[m856-m893-m922-m923-m927-m931-m938-m963]
853,2,5,[s14-s15],[m785-m787-m1109-m1110-m1111]
742,1,18,[s1],[m679-m789-m791-m798-m983-m984-m985-m986-m987-m988-m989-m990-m991-m992-m993-m994-m995-m996]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
1546,4,4,[s0-s1-s10-s17],[m125-m591-m595-m823]
0,0,3,[],[m927-m930-m931]
1672,0,5,[],[m894-m931-m938-m964-m1101]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
833,1,15,[s1],[m789-m790-m792-m793-m794-m1072-m1097-m1130-m1131-m1154-m1164-m1165-m1166-m1167-m1168]
626,1,4,[s1],[m856-m893-m927-m968]
458,1,3,[s4],[m882-m883-m928]
0,2,4,[s0-s3],[m1-m74-m252-m295]
2164,0,5,[],[m894-m931-m938-m962-m964]
2385,1,7,[s4],[m882-m883-m884-m928-m1081-m1090-m1098]
714,1,10,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m957-m958]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
778,0,4,[],[m856-m894-m924-m969]
814,1,4,[s1],[m856-m931-m1014-m1032]
791,1,4,[s1],[m1-m646-m648-m649]
628,1,4,[s1],[m895-m896-m898-m932]
235,1,3,[s1],[m323-m324-m325]
743,0,4,[],[m1102-m1103-m1104-m1105]
2165,2,3,[s1-s17],[m1-m6-m888]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
280,5,7,[s3-s4-s13-s14-s15],[m141-m143-m144-m145-m191-m194-m710]
445,1,7,[s1],[m883-m923-m924-m927-m930-m931-m965]
2166,1,3,[s1],[m6-m124-m126]
496,1,5,[s1],[m922-m938-m939-m1015-m1016]
0,3,3,[s1-s3-s4],[m1-m136-m668]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
0,2,7,[s1-s10],[m28-m163-m211-m398-m784-m839-m840]
0,4,13,[s3-s10-s14-s15],[m567-m569-m575-m577-m596-m597-m777-m778-m837-m842-m843-m844-m845]
711,0,5,[],[m883-m923-m958-m1018-m1023]
770,0,5,[],[m894-m931-m938-m964-m1032]
715,0,3,[],[m923-m947-m958]
474,0,3,[],[m922-m923-m931]
946,1,5,[s1],[m856-m924-m927-m931-m968]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
0,1,3,[s17],[m1-m125-m126]
826,0,4,[],[m882-m883-m923-m1090]
2746,1,4,[s1],[m893-m931-m1032-m1134]
420,1,3,[s10],[m942-m943-m944]
2167,1,5,[s1],[m923-m930-m958-m1018-m1107]
2168,7,3,[s0-s1-s10-s11-s14-s15-s17],[m562-m563-m564]
744,1,9,[s0],[m1-m789-m790-m792-m793-m798-m1071-m1072-m1073]
624,1,3,[s1],[m856-m931-m1014]
440,1,7,[s1],[m856-m893-m922-m923-m931-m938-m947]
1366,1,4,[s1],[m923-m947-m958-m1095]
798,0,3,[],[m1102-m1104-m1105]
2550,5,5,[s0-s1-s10-s12-s14],[m201-m206-m311-m437-m563]
865,1,6,[s4],[m882-m883-m884-m928-m1090-m1098]
2017,1,5,[s1],[m924-m931-m949-m1079-m1176]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
0,2,5,[s3-s9],[m1-m6-m139-m425-m1000]
922,3,3,[s0-s1-s10],[m236-m563-m761]
2169,4,3,[s0-s1-s10-s17],[m1-m125-m595]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
845,0,3,[],[m964-m1032-m1054]
728,1,3,[s1],[m893-m931-m938]
1060,1,4,[s4],[m882-m884-m928-m998]
41,2,7,[s3-s9],[m291-m300-m301-m372-m424-m496-m497]
1363,1,9,[s1],[m856-m893-m922-m923-m927-m931-m938-m960-m963]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
718,1,4,[s1],[m856-m924-m927-m931]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
0,5,21,[s3-s4-s10-s14-s15],[m567-m568-m569-m570-m577-m777-m778-m832-m835-m842-m843-m844-m853-m855-m857-m860-m868-m874-m877-m937-m1017]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
814,1,4,[s1],[m856-m931-m1014-m1032]
420,1,3,[s10],[m942-m943-m944]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
435,0,4,[],[m856-m922-m948-m971]
435,0,4,[],[m856-m922-m948-m971]
505,1,6,[s1],[m856-m893-m894-m924-m925-m926]
0,2,3,[s1-s17],[m6-m124-m126]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
523,1,4,[s4],[m881-m883-m884-m928]
476,1,4,[s4],[m882-m883-m884-m928]
3153,1,5,[s1],[m856-m894-m924-m927-m962]
2009,2,12,[s1-s4],[m285-m314-m315-m316-m364-m366-m370-m374-m438-m609-m611-m651]
1079,0,3,[],[m964-m1032-m1094]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
967,1,3,[s10],[m1147-m1148-m1151]
504,2,5,[s0-s1],[m517-m518-m519-m520-m521]
780,0,4,[],[m856-m922-m923-m964]
770,0,5,[],[m894-m931-m938-m964-m1032]
2120,1,4,[s1],[m1-m7-m8-m202]
1239,1,8,[s1],[m465-m1009-m1010-m1011-m1012-m1050-m1137-m1155]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
729,3,8,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069]
732,1,4,[s4],[m882-m883-m928-m1088]
515,1,8,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022]
750,1,7,[s1],[m856-m893-m894-m924-m925-m926-m931]
523,1,4,[s4],[m881-m883-m884-m928]
770,0,5,[],[m894-m931-m938-m964-m1032]
770,0,5,[],[m894-m931-m938-m964-m1032]
496,1,5,[s1],[m922-m938-m939-m1015-m1016]
458,1,3,[s4],[m882-m883-m928]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
753,2,8,[s1-s10],[m540-m1064-m1066-m1074-m1075-m1076-m1077-m1078]
1049,1,5,[s1],[m6-m7-m8-m136-m139]
783,1,6,[s1],[m922-m931-m938-m939-m1015-m1016]
0,3,3,[s1-s3-s4],[m1-m621-m678]
775,1,3,[s10],[m1120-m1121-m1122]
2637,1,3,[s1],[m958-m1091-m1138]
711,0,5,[],[m883-m923-m958-m1018-m1023]
1600,1,6,[s4],[m882-m883-m884-m928-m1098-m1163]
415,0,4,[],[m894-m931-m938-m964]
0,2,4,[s1-s17],[m1-m6-m125-m139]
825,1,6,[s4],[m881-m883-m884-m928-m1070-m1090]
3175,1,5,[s1],[m789-m798-m1025-m1073-m1096]
2122,1,4,[s1],[m924-m931-m1032-m1101]
817,0,3,[],[m924-m931-m1032]
2170,3,13,[s0-s3-s4],[m165-m400-m401-m402-m403-m404-m405-m406-m407-m408-m410-m412-m413]
1110,2,3,[s1-s17],[m1-m1183-m1184]
1769,1,3,[s1],[m924-m931-m1135]
1329,1,3,[s1],[m931-m1032-m1140]
905,3,5,[s0-s1-s3],[m6-m59-m581-m680-m774]
725,1,3,[s1],[m924-m931-m969]
743,0,4,[],[m1102-m1103-m1104-m1105]
835,0,7,[],[m443-m713-m718-m719-m720-m721-m722]
810,1,5,[s4],[m882-m883-m884-m928-m1098]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
715,0,3,[],[m923-m947-m958]
710,1,4,[s1],[m856-m894-m924-m927]
212,3,4,[s0-s1-s3],[m2-m3-m4-m5]
835,0,7,[],[m443-m713-m718-m719-m720-m721-m722]
411,1,6,[s4],[m881-m882-m883-m884-m928-m929]
0,2,3,[s1-s17],[m7-m8-m166]
624,1,3,[s1],[m856-m931-m1014]
412,1,9,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947]
740,1,3,[s1],[m856-m931-m938]
485,1,5,[s4],[m881-m882-m883-m884-m928]
0,4,3,[s1-s3-s4-s10],[m1-m6-m621]
907,2,4,[s1-s3],[m895-m896-m898-m932]
0,1,3,[s1],[m65-m121-m319]
758,1,3,[s1],[m477-m478-m479]
518,1,4,[s1],[m923-m930-m957-m958]
1157,3,3,[s0-s1-s3],[m6-m59-m265]
411,1,6,[s4],[m881-m882-m883-m884-m928-m929]
769,1,4,[s1],[m924-m931-m949-m1079]
0,1,6,[s1],[m923-m930-m957-m958-m999-m1132]
829,3,5,[s1-s3-s4],[m1059-m1060-m1061-m1157-m1158]
1019,0,5,[],[m894-m931-m938-m964-m1049]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
890,1,3,[s1],[m1011-m1012-m1050]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
458,1,3,[s4],[m882-m883-m928]
1890,1,3,[s1],[m1-m895-m932]
825,1,6,[s4],[m881-m883-m884-m928-m1070-m1090]
476,1,4,[s4],[m882-m883-m884-m928]
777,1,17,[s1],[m679-m789-m791-m983-m984-m985-m986-m987-m988-m989-m990-m991-m992-m993-m994-m995-m996]
737,1,3,[s1],[m893-m964-m1032]
415,0,4,[],[m894-m931-m938-m964]
2668,1,4,[s1],[m960-m964-m1032-m1090]
455,2,6,[s0-s1],[m152-m688-m703-m808-m829-m830]
446,1,3,[s4],[m881-m883-m928]
0,5,13,[s3-s4-s10-s14-s15],[m567-m569-m570-m777-m778-m832-m843-m854-m855-m857-m860-m886-m937]
860,1,8,[s0],[m1-m789-m792-m807-m1025-m1026-m1072-m1130]
624,1,3,[s1],[m856-m931-m1014]
496,1,5,[s1],[m922-m938-m939-m1015-m1016]
775,1,3,[s10],[m1120-m1121-m1122]
3224,1,4,[s1],[m924-m1032-m1079-m1176]
737,1,3,[s1],[m893-m964-m1032]
2171,1,7,[s1],[m856-m893-m894-m927-m930-m931-m1004]
731,1,3,[s1],[m924-m1032-m1079]
1026,0,3,[],[m1011-m1050-m1143]
743,0,4,[],[m1102-m1103-m1104-m1105]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
457,1,6,[s4],[m883-m884-m928-m979-m997-m998]
724,1,4,[s1],[m923-m930-m958-m1033]
1631,1,5,[s1],[m856-m924-m927-m931-m1001]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
0,1,3,[s12],[m39-m167-m262]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
731,1,3,[s1],[m924-m1032-m1079]
769,1,4,[s1],[m924-m931-m949-m1079]
767,1,12,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969-m1032]
2099,2,3,[s1-s4],[m151-m469-m475]
710,1,4,[s1],[m856-m894-m924-m927]
0,1,3,[s1],[m441-m526-m532]
2172,1,7,[s1],[m856-m894-m922-m923-m938-m939-m1091]
734,1,3,[s1],[m964-m1032-m1090]
773,2,15,[s1-s10],[m540-m1062-m1064-m1066-m1068-m1074-m1075-m1076-m1077-m1078-m1082-m1083-m1084-m1085-m1086]
474,0,3,[],[m922-m923-m931]
743,0,4,[],[m1102-m1103-m1104-m1105]
1770,0,3,[],[m465-m1011-m1143]
729,3,8,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
412,1,9,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947]
2173,3,7,[s1-s3-s8],[m189-m419-m420-m498-m499-m500-m506]
1127,2,5,[s0-s3],[m1114-m1115-m1116-m1117-m1139]
718,1,4,[s1],[m856-m924-m927-m931]
909,3,3,[s3-s4-s14],[m785-m786-m787]
1357,1,3,[s14],[m377-m1180-m1181]
2717,1,7,[s1],[m856-m894-m922-m923-m938-m939-m1058]
2174,2,8,[s3-s15],[m524-m569-m575-m576-m596-m597-m778-m842]
2175,2,17,[s1-s4],[m118-m287-m314-m315-m316-m362-m366-m370-m438-m535-m536-m609-m611-m626-m650-m651-m653]
725,1,3,[s1],[m924-m931-m969]
767,1,12,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969-m1032]
1711,4,20,[s3-s4-s14-s15],[m214-m215-m216-m217-m218-m219-m220-m221-m222-m223-m224-m225-m226-m227-m228-m229-m230-m231-m232-m233]
746,1,11,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958]
802,1,8,[s1],[m883-m924-m930-m931-m938-m957-m958-m965]
515,1,8,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022]
0,5,14,[s3-s4-s10-s14-s15],[m524-m567-m568-m569-m570-m576-m777-m778-m835-m843-m844-m850-m876-m886]
2595,1,3,[s1],[m958-m1004-m1014]
518,1,4,[s1],[m923-m930-m957-m958]
904,1,4,[s1],[m856-m931-m938-m1032]
767,1,12,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969-m1032]
1158,1,4,[s1],[m856-m893-m924-m927]
2176,1,3,[s1],[m6-m326-m659]
457,1,6,[s4],[m883-m884-m928-m979-m997-m998]
1035,6,27,[s0-s1-s3-s10-s12-s16],[m197-m198-m199-m200-m714-m827-m828-m901-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m918-m973-m974]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
1858,3,4,[s1-s3-s17],[m6-m121-m124-m126]
746,1,11,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958]
750,1,7,[s1],[m856-m893-m894-m924-m925-m926-m931]
2609,0,5,[],[m894-m931-m938-m964-m1133]
769,1,4,[s1],[m924-m931-m949-m1079]
521,1,6,[s1],[m856-m923-m930-m939-m958-m1003]
553,1,11,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969]
2177,1,5,[s1],[m923-m930-m957-m958-m999]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
731,1,3,[s1],[m924-m1032-m1079]
793,1,4,[s1],[m883-m958-m1018-m1027]
978,3,4,[s1-s3-s4],[m882-m883-m923-m1090]
2178,3,8,[s1-s3-s8],[m1-m30-m32-m295-m367-m550-m623-m736]
479,2,5,[s3-s4],[m8-m179-m359-m360-m361]
897,2,6,[s0-s1],[m487-m488-m1114-m1116-m1117-m1139]
408,0,3,[],[m856-m922-m923]
804,1,7,[s4],[m883-m884-m928-m979-m997-m998-m1090]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
722,1,3,[s4],[m139-m1055-m1056]
727,2,3,[s3-s4],[m1059-m1060-m1061]
786,1,3,[s1],[m893-m931-m1032]
518,1,4,[s1],[m923-m930-m957-m958]
515,1,8,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022]
2179,1,9,[s1],[m1-m856-m923-m924-m930-m931-m958-m1004-m1022]
728,1,3,[s1],[m893-m931-m938]
0,2,3,[s3-s17],[m1-m119-m1028]
900,1,3,[s1],[m1173-m1174-m1175]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
1524,1,4,[s1],[m931-m961-m1032-m1132]
0,1,4,[s1],[m924-m931-m969-m1035]
900,1,3,[s1],[m1173-m1174-m1175]
757,1,3,[s1],[m964-m1001-m1032]
737,1,3,[s1],[m893-m964-m1032]
1257,1,6,[s0],[m789-m1025-m1072-m1073-m1126-m1150]
834,1,5,[s1],[m883-m923-m958-m1018-m1023]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
1680,0,24,[],[m42-m43-m44-m45-m46-m47-m48-m49-m50-m51-m52-m53-m54-m55-m56-m57-m279-m544-m545-m546-m547-m548-m549-m841]
435,0,4,[],[m856-m922-m948-m971]
769,1,4,[s1],[m924-m931-m949-m1079]
1367,0,5,[],[m894-m931-m938-m961-m964]
1211,1,3,[s1],[m924-m931-m1176]
281,4,17,[s3-s4-s14-s15],[m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m392-m393-m606-m732]
796,1,4,[s1],[m924-m931-m940-m941]
778,0,4,[],[m856-m894-m924-m969]
474,0,3,[],[m922-m923-m931]
563,13,27,[s1-s2-s3-s4-s6-s8-s9-s11-s12-s14-s15-s16-s17],[m42-m43-m44-m45-m46-m47-m48-m49-m50-m51-m52-m53-m54-m55-m56-m57-m58-m278-m279-m544-m545-m546-m547-m548-m549-m841-m885]
796,1,4,[s1],[m924-m931-m940-m941]
849,1,5,[s1],[m856-m894-m924-m927-m931]
1269,1,3,[s1],[m958-m1113-m1138]
798,0,3,[],[m1102-m1104-m1105]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
0,1,5,[s1],[m923-m930-m957-m958-m1156]
1501,1,3,[s1],[m924-m931-m1142]
2180,0,4,[],[m856-m922-m923-m1042]
2230,1,3,[s1],[m958-m1018-m1049]
445,1,7,[s1],[m883-m923-m924-m927-m930-m931-m965]
773,2,15,[s1-s10],[m540-m1062-m1064-m1066-m1068-m1074-m1075-m1076-m1077-m1078-m1082-m1083-m1084-m1085-m1086]
879,2,3,[s0-s1],[m1-m1160-m1161]
1933,1,3,[s1],[m931-m1032-m1124]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
814,1,4,[s1],[m856-m931-m1014-m1032]
715,0,3,[],[m923-m947-m958]
572,6,26,[s0-s1-s3-s10-s12-s16],[m197-m198-m199-m200-m714-m827-m828-m901-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m973-m974]
1582,1,3,[s1],[m1-m236-m595]
750,1,7,[s1],[m856-m893-m894-m924-m925-m926-m931]
418,1,8,[s1],[m856-m893-m922-m923-m927-m931-m938-m963]
798,0,3,[],[m1102-m1104-m1105]
1097,1,3,[s1],[m964-m1032-m1140]
817,0,3,[],[m924-m931-m1032]
849,1,5,[s1],[m856-m894-m924-m927-m931]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
2181,2,3,[s1-s17],[m1-m6-m69]
792,3,4,[s1-s3-s4],[m882-m883-m928-m1090]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
2572,4,13,[s0-s1-s3-s4],[m400-m401-m403-m404-m405-m407-m408-m409-m410-m411-m412-m413-m533]
0,2,3,[s0-s1],[m1-m1210-m1211]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
748,1,4,[s1],[m923-m930-m958-m1018]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
758,1,3,[s1],[m477-m478-m479]
