,dataset,#teams,#skills,#experts
2683,1,5,[s2],[m857-m932-m965-m983-m1033]
408,0,3,[],[m857-m923-m924]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
1046,1,3,[s1],[m790-m791-m1053]
2300,1,3,[s2],[m925-m950-m1080]
1376,0,3,[],[m965-m1033-m1045]
474,0,3,[],[m923-m924-m932]
732,1,4,[s5],[m883-m884-m929-m1089]
728,1,3,[s2],[m894-m932-m939]
282,2,8,[s4-s18],[m66-m76-m78-m80-m81-m116-m552-m553]
2301,3,4,[s2-s3-s4],[m14-m159-m194-m245]
1292,1,3,[s11],[m1148-m1150-m1152]
0,1,3,[s5],[m22-m154-m242]
736,1,8,[s2],[m884-m924-m925-m928-m931-m932-m966-m1033]
837,0,5,[],[m882-m883-m884-m885-m926]
793,1,4,[s2],[m884-m959-m1019-m1028]
490,6,5,[s1-s2-s4-s5-s7-s11],[m34-m35-m36-m37-m38]
718,1,4,[s2],[m857-m925-m928-m932]
446,1,3,[s5],[m882-m884-m929]
909,3,3,[s4-s5-s15],[m786-m787-m788]
408,0,3,[],[m857-m923-m924]
0,3,3,[s2-s4-s5],[m849-m850-m1213]
415,0,4,[],[m895-m932-m939-m965]
2302,2,4,[s2-s18],[m274-m496-m503-m504]
2303,1,8,[s2],[m884-m924-m925-m928-m931-m932-m966-m1000]
904,1,4,[s2],[m857-m932-m939-m1033]
727,2,3,[s4-s5],[m1060-m1061-m1062]
710,1,4,[s2],[m857-m895-m925-m928]
496,1,5,[s2],[m923-m939-m940-m1016-m1017]
2924,1,5,[s2],[m857-m925-m928-m932-m1125]
859,1,4,[s5],[m882-m883-m885-m929]
0,3,4,[s2-s4-s5],[m273-m275-m276-m277]
516,1,3,[s12],[m2-m7-m428]
785,1,3,[s2],[m884-m959-m1019]
814,1,4,[s2],[m857-m932-m1015-m1033]
798,0,3,[],[m1103-m1105-m1106]
1037,2,10,[s1-s2],[m789-m790-m792-m797-m808-m991-m993-m1020-m1021-m1046]
7,6,28,[s1-s2-s4-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114-m115]
737,1,3,[s2],[m894-m965-m1033]
862,1,3,[s2],[m924-m958-m959]
1948,1,6,[s2],[m884-m924-m959-m1006-m1019-m1024]
876,1,6,[s2],[m884-m924-m959-m1019-m1024-m1050]
517,1,6,[s2],[m857-m895-m923-m924-m939-m940]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
523,1,4,[s5],[m882-m884-m885-m929]
855,2,4,[s1-s2],[m680-m1009-m1073-m1074]
0,1,8,[s5],[m884-m885-m929-m980-m998-m999-m1081-m1091]
2620,4,3,[s1-s2-s4-s18],[m127-m263-m528]
0,1,3,[s9],[m190-m499-m500]
497,3,7,[s4-s5-s9],[m473-m509-m510-m511-m512-m513-m514]
2304,1,12,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m932-m958-m959-m1043]
1775,1,4,[s2],[m894-m932-m939-m1055]
737,1,3,[s2],[m894-m965-m1033]
783,1,6,[s2],[m923-m932-m939-m940-m1016-m1017]
713,3,3,[s2-s4-s5],[m883-m884-m929]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
2094,2,4,[s1-s2],[m153-m242-m450-m1192]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
728,1,3,[s2],[m894-m932-m939]
731,1,3,[s2],[m925-m1033-m1080]
457,1,6,[s5],[m884-m885-m929-m980-m998-m999]
408,0,3,[],[m857-m923-m924]
827,2,14,[s2-s11],[m541-m1063-m1065-m1067-m1069-m1075-m1076-m1077-m1078-m1079-m1083-m1085-m1086-m1087]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
724,1,4,[s2],[m924-m931-m959-m1034]
954,1,5,[s2],[m924-m931-m959-m1006-m1019]
1685,1,4,[s2],[m925-m932-m1043-m1080]
715,0,3,[],[m924-m948-m959]
2305,1,4,[s2],[m894-m932-m1033-m1049]
841,0,3,[],[m857-m895-m925]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
715,0,3,[],[m924-m948-m959]
0,2,7,[s2-s4],[m2-m7-m60-m127-m132-m309-m310]
0,1,9,[s2],[m2-m857-m924-m925-m931-m932-m959-m1023-m1108]
474,0,3,[],[m923-m924-m932]
783,1,6,[s2],[m923-m932-m939-m940-m1016-m1017]
539,1,7,[s2],[m884-m925-m931-m939-m958-m959-m966]
808,1,7,[s2],[m923-m932-m939-m940-m1016-m1017-m1033]
1097,1,3,[s2],[m965-m1033-m1141]
743,0,4,[],[m1103-m1104-m1105-m1106]
730,0,4,[],[m924-m931-m959-m1019]
1901,1,8,[s2],[m857-m894-m895-m925-m926-m927-m932-m1049]
0,1,4,[s3],[m11-m12-m370-m430]
2306,2,6,[s4-s9],[m468-m534-m583-m584-m586-m633]
2307,7,4,[s2-s4-s5-s9-s10-s15-s18],[m2-m7-m60-m137]
769,1,4,[s2],[m925-m932-m950-m1080]
817,0,3,[],[m925-m932-m1033]
800,1,3,[s5],[m786-m787-m788]
743,0,4,[],[m1103-m1104-m1105-m1106]
1738,1,6,[s5],[m882-m884-m885-m929-m1071-m1114]
0,1,8,[s2],[m2-m7-m8-m9-m127-m327-m378-m660]
2308,6,8,[s1-s2-s4-s11-s15-s16],[m2-m126-m265-m311-m312-m318-m590-m728]
1828,8,12,[s2-s4-s5-s9-s11-s12-s15-s16],[m525-m526-m554-m555-m556-m566-m567-m725-m739-m811-m837-m839]
0,1,3,[s2],[m139-m244-m268]
2309,6,24,[s1-s2-s4-s11-s13-s17],[m198-m199-m200-m201-m715-m828-m829-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m974-m975]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
714,1,10,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m958-m959]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
852,2,3,[s4-s5],[m896-m897-m933]
511,1,7,[s2],[m884-m925-m928-m931-m959-m1023-m1025]
547,1,4,[s9],[m825-m826-m827-m881]
736,1,8,[s2],[m884-m924-m925-m928-m931-m932-m966-m1033]
711,0,5,[],[m884-m924-m959-m1019-m1024]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
820,0,6,[],[m857-m895-m925-m932-m970-m1033]
933,1,3,[s2],[m965-m1033-m1043]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
730,0,4,[],[m924-m931-m959-m1019]
518,1,4,[s2],[m924-m931-m958-m959]
728,1,3,[s2],[m894-m932-m939]
741,1,3,[s2],[m790-m791-m1026]
742,1,18,[s2],[m680-m790-m792-m799-m984-m985-m986-m987-m988-m989-m990-m991-m992-m993-m994-m995-m996-m997]
748,1,4,[s2],[m924-m931-m959-m1019]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
2310,1,3,[s2],[m925-m1033-m1102]
752,1,4,[s2],[m894-m932-m939-m1033]
420,1,3,[s11],[m943-m944-m945]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
783,1,6,[s2],[m923-m932-m939-m940-m1016-m1017]
796,1,4,[s2],[m925-m932-m941-m942]
595,1,4,[s4],[m398-m891-m892-m893]
1606,2,11,[s2-s4],[m2-m790-m791-m792-m793-m993-m1021-m1026-m1073-m1128-m1166]
2362,1,5,[s1],[m1115-m1116-m1117-m1118-m1140]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
752,1,4,[s2],[m894-m932-m939-m1033]
743,0,4,[],[m1103-m1104-m1105-m1106]
0,2,8,[s4-s15],[m525-m736-m779-m837-m843-m844-m861-m1018]
523,1,4,[s5],[m882-m884-m885-m929]
448,1,3,[s2],[m857-m925-m928]
839,0,5,[],[m857-m895-m925-m932-m970]
2311,0,4,[],[m923-m924-m932-m1102]
770,0,5,[],[m895-m932-m939-m965-m1033]
420,1,3,[s11],[m943-m944-m945]
1224,3,3,[s4-s5-s9],[m509-m515-m967]
0,3,4,[s4-s15-s16],[m568-m778-m779-m843]
0,1,5,[s5],[m152-m470-m475-m476-m534]
2312,6,10,[s1-s2-s11-s15-s16-s18],[m2-m85-m126-m134-m265-m318-m319-m590-m727-m728]
790,1,7,[s1],[m2-m75-m256-m259-m261-m729-m960]
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
235,1,3,[s2],[m324-m325-m326]
1790,1,3,[s11],[m1057-m1122-m1123]
0,6,4,[s1-s2-s4-s5-s15-s16],[m66-m122-m211-m244]
523,1,4,[s5],[m882-m884-m885-m929]
817,0,3,[],[m925-m932-m1033]
714,1,10,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m958-m959]
727,2,3,[s4-s5],[m1060-m1061-m1062]
1538,1,4,[s2],[m894-m932-m939-m1036]
595,1,4,[s4],[m398-m891-m892-m893]
1024,1,3,[s11],[m1171-m1172-m1189]
517,1,6,[s2],[m857-m895-m923-m924-m939-m940]
458,1,3,[s5],[m883-m884-m929]
727,2,3,[s4-s5],[m1060-m1061-m1062]
753,2,8,[s2-s11],[m541-m1065-m1067-m1075-m1076-m1077-m1078-m1079]
0,2,3,[s1-s2],[m3-m17-m150]
728,1,3,[s2],[m894-m932-m939]
415,0,4,[],[m895-m932-m939-m965]
446,1,3,[s5],[m882-m884-m929]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
711,0,5,[],[m884-m924-m959-m1019-m1024]
2313,1,9,[s1],[m677-m790-m792-m795-m986-m994-m1020-m1021-m1126]
1464,1,3,[s2],[m647-m649-m650]
2254,1,6,[s2],[m857-m895-m925-m928-m932-m1088]
743,0,4,[],[m1103-m1104-m1105-m1106]
1409,1,9,[s2],[m857-m894-m923-m924-m928-m932-m939-m964-m1135]
2551,2,3,[s2-s5],[m2-m7-m428]
549,1,4,[s2],[m857-m895-m925-m970]
1870,1,3,[s18],[m2-m60-m328]
937,1,3,[s15],[m378-m1180-m1181]
796,1,4,[s2],[m925-m932-m941-m942]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
0,1,3,[s10],[m147-m426-m667]
790,1,7,[s1],[m2-m75-m256-m259-m261-m729-m960]
0,2,3,[s4-s5],[m2-m560-m742]
724,1,4,[s2],[m924-m931-m959-m1034]
791,1,4,[s2],[m2-m647-m649-m650]
1034,2,5,[s1-s4],[m1115-m1116-m1117-m1118-m1119]
408,0,3,[],[m857-m923-m924]
2314,0,3,[],[m397-m602-m898]
841,0,3,[],[m857-m895-m925]
722,1,3,[s5],[m140-m1056-m1057]
1544,1,4,[s2],[m924-m948-m959-m1088]
752,1,4,[s2],[m894-m932-m939-m1033]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
435,0,4,[],[m857-m923-m949-m972]
800,1,3,[s5],[m786-m787-m788]
1290,0,6,[],[m895-m932-m939-m965-m1002-m1033]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
743,0,4,[],[m1103-m1104-m1105-m1106]
728,1,3,[s2],[m894-m932-m939]
1155,2,7,[s4-s11],[m29-m164-m212-m399-m785-m840-m841]
860,1,8,[s1],[m2-m790-m793-m808-m1026-m1027-m1073-m1131]
814,1,4,[s2],[m857-m932-m1015-m1033]
1781,1,7,[s2],[m857-m895-m923-m924-m939-m940-m1005]
796,1,4,[s2],[m925-m932-m941-m942]
415,0,4,[],[m895-m932-m939-m965]
0,1,8,[s2],[m2-m789-m790-m791-m793-m795-m796-m1009]
1541,0,5,[],[m857-m923-m924-m965-m1133]
1023,1,3,[s2],[m925-m932-m1033]
0,2,3,[s4-s5],[m2-m7-m763]
415,0,4,[],[m895-m932-m939-m965]
2830,0,5,[],[m1010-m1012-m1013-m1051-m1156]
2066,1,8,[s2],[m884-m924-m925-m928-m931-m932-m963-m966]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
745,3,11,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070-m1086-m1093-m1094]
2144,1,6,[s2],[m857-m894-m895-m925-m932-m1055]
769,1,4,[s2],[m925-m932-m950-m1080]
474,0,3,[],[m923-m924-m932]
2599,1,5,[s2],[m857-m925-m928-m932-m1000]
510,1,3,[s2],[m857-m894-m928]
476,1,4,[s5],[m883-m884-m885-m929]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
1638,1,4,[s11],[m29-m213-m785-m841]
732,1,4,[s5],[m883-m884-m929-m1089]
518,1,4,[s2],[m924-m931-m958-m959]
802,1,8,[s2],[m884-m925-m931-m932-m939-m958-m959-m966]
740,1,3,[s2],[m857-m932-m939]
743,0,4,[],[m1103-m1104-m1105-m1106]
508,2,4,[s4-s5],[m429-m879-m976-m977]
0,5,11,[s4-s5-s11-s15-s16],[m569-m571-m576-m578-m595-m778-m779-m836-m838-m844-m845]
474,0,3,[],[m923-m924-m932]
732,1,4,[s5],[m883-m884-m929-m1089]
415,0,4,[],[m895-m932-m939-m965]
517,1,6,[s2],[m857-m895-m923-m924-m939-m940]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
743,0,4,[],[m1103-m1104-m1105-m1106]
743,0,4,[],[m1103-m1104-m1105-m1106]
731,1,3,[s2],[m925-m1033-m1080]
1162,5,3,[s1-s2-s4-s11-s18],[m40-m266-m438]
515,1,8,[s2],[m2-m857-m924-m925-m931-m932-m959-m1023]
999,1,3,[s2],[m857-m932-m1055]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
0,1,3,[s5],[m86-m154-m776]
734,1,3,[s2],[m965-m1033-m1091]
655,2,3,[s2-s18],[m2-m717-m968]
1101,1,7,[s2],[m857-m895-m923-m924-m939-m940-m961]
818,3,3,[s1-s4-s13],[m107-m263-m606]
0,2,4,[s2-s5],[m2-m172-m327-m971]
1891,3,3,[s4-s15-s16],[m173-m643-m662]
1023,1,3,[s2],[m925-m932-m1033]
607,1,3,[s2],[m924-m948-m959]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
710,1,4,[s2],[m857-m895-m925-m928]
718,1,4,[s2],[m857-m925-m928-m932]
733,3,7,[s1-s2-s4],[m2-m34-m35-m36-m37-m38-m659]
3262,5,21,[s4-s5-s11-s15-s16],[m568-m569-m570-m571-m578-m778-m779-m838-m843-m844-m845-m851-m853-m855-m856-m858-m869-m875-m877-m887-m938]
732,1,4,[s5],[m883-m884-m929-m1089]
851,0,3,[],[m656-m777-m801]
796,1,4,[s2],[m925-m932-m941-m942]
553,1,11,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m970]
415,0,4,[],[m895-m932-m939-m965]
834,1,5,[s2],[m884-m924-m959-m1019-m1024]
476,1,4,[s5],[m883-m884-m885-m929]
415,0,4,[],[m895-m932-m939-m965]
812,1,8,[s2],[m857-m895-m923-m924-m932-m939-m940-m1033]
770,0,5,[],[m895-m932-m939-m965-m1033]
510,1,3,[s2],[m857-m894-m928]
792,3,4,[s2-s4-s5],[m883-m884-m929-m1091]
2429,0,4,[],[m167-m601-m679-m735]
2315,1,4,[s2],[m647-m648-m649-m650]
825,1,6,[s5],[m882-m884-m885-m929-m1071-m1091]
3303,4,4,[s2-s4-s11-s18],[m8-m9-m127-m592]
802,1,8,[s2],[m884-m925-m931-m932-m939-m958-m959-m966]
3148,1,9,[s2],[m884-m924-m925-m928-m931-m932-m966-m1033-m1133]
1980,1,3,[s2],[m965-m983-m1033]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
1472,0,3,[],[m510-m511-m512]
1141,1,4,[s5],[m882-m884-m929-m1164]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
448,1,3,[s2],[m857-m925-m928]
740,1,3,[s2],[m857-m932-m939]
966,1,3,[s11],[m1171-m1172-m1191]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
743,0,4,[],[m1103-m1104-m1105-m1106]
815,3,6,[s4-s5-s16],[m557-m558-m559-m560-m742-m743]
624,1,3,[s2],[m857-m932-m1015]
722,1,3,[s5],[m140-m1056-m1057]
1623,7,13,[s1-s2-s4-s8-s11-s13-s18],[m502-m505-m542-m543-m544-m574-m675-m802-m803-m804-m805-m806-m874]
2316,0,5,[],[m895-m932-m939-m965-m1005]
1035,6,27,[s1-s2-s4-s11-s13-s17],[m198-m199-m200-m201-m715-m828-m829-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m918-m919-m974-m975]
408,0,3,[],[m857-m923-m924]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
0,5,3,[s1-s2-s3-s4-s5],[m2-m10-m679]
1295,1,4,[s2],[m894-m932-m1033-m1177]
814,1,4,[s2],[m857-m932-m1015-m1033]
2833,1,12,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m962-m970]
1039,2,7,[s1-s2],[m2-m791-m793-m1026-m1074-m1097-m1098]
458,1,3,[s5],[m883-m884-m929]
2317,1,11,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m958-m959-m1134]
715,0,3,[],[m924-m948-m959]
878,1,3,[s2],[m925-m932-m1058]
0,4,4,[s2-s4-s10-s18],[m2-m376-m716-m807]
917,0,6,[],[m857-m894-m895-m925-m932-m1033]
762,1,5,[s15],[m786-m788-m1110-m1111-m1112]
798,0,3,[],[m1103-m1105-m1106]
624,1,3,[s2],[m857-m932-m1015]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
769,1,4,[s2],[m925-m932-m950-m1080]
1640,0,4,[],[m857-m923-m924-m983]
822,1,6,[s2],[m857-m895-m925-m928-m932-m1033]
718,1,4,[s2],[m857-m925-m928-m932]
715,0,3,[],[m924-m948-m959]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
747,1,3,[s2],[m1011-m1012-m1013]
777,1,17,[s2],[m680-m790-m792-m984-m985-m986-m987-m988-m989-m990-m991-m992-m993-m994-m995-m996-m997]
1994,2,3,[s4-s15],[m786-m787-m788]
808,1,7,[s2],[m923-m932-m939-m940-m1016-m1017-m1033]
883,1,11,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948-m965-m1033]
775,1,3,[s11],[m1121-m1122-m1123]
496,1,5,[s2],[m923-m939-m940-m1016-m1017]
780,0,4,[],[m857-m923-m924-m965]
760,1,8,[s5],[m882-m883-m884-m929-m980-m982-m1091-m1120]
2318,3,3,[s2-s4-s5],[m133-m167-m428]
1334,3,28,[s1-s2-s4],[m7-m61-m151-m153-m243-m251-m329-m330-m331-m332-m333-m334-m335-m336-m337-m338-m339-m340-m341-m342-m343-m344-m345-m485-m628-m629-m630-m631]
820,0,6,[],[m857-m895-m925-m932-m970-m1033]
727,2,3,[s4-s5],[m1060-m1061-m1062]
44,2,3,[s2-s18],[m2-m8-m9]
2081,3,9,[s4-s15-s16],[m255-m566-m571-m811-m835-m836-m837-m838-m839]
0,5,4,[s1-s2-s4-s5-s18],[m9-m137-m140-m659]
992,1,3,[s2],[m1186-m1187-m1188]
839,0,5,[],[m857-m895-m925-m932-m970]
2319,2,4,[s4-s5],[m21-m65-m71-m123]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
718,1,4,[s2],[m857-m925-m928-m932]
2521,1,3,[s2],[m925-m932-m1102]
730,0,4,[],[m924-m931-m959-m1019]
1237,1,4,[s5],[m883-m884-m924-m1091]
2320,1,5,[s2],[m925-m932-m950-m1000-m1080]
722,1,3,[s5],[m140-m1056-m1057]
865,1,6,[s5],[m883-m884-m885-m929-m1091-m1099]
879,2,3,[s1-s2],[m2-m1161-m1162]
710,1,4,[s2],[m857-m895-m925-m928]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
0,2,4,[s4-s5],[m119-m286-m371-m372]
731,1,3,[s2],[m925-m1033-m1080]
2397,1,8,[s2],[m857-m894-m923-m924-m932-m939-m948-m1177]
2321,2,3,[s4-s9],[m368-m540-m668]
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
2322,3,3,[s2-s4-s18],[m7-m127-m1003]
2323,1,3,[s2],[m2-m85-m449]
446,1,3,[s5],[m882-m884-m929]
1269,1,3,[s2],[m959-m1114-m1139]
1349,1,3,[s2],[m965-m1033-m1055]
715,0,3,[],[m924-m948-m959]
2324,1,7,[s2],[m857-m895-m925-m928-m932-m1033-m1055]
760,1,8,[s5],[m882-m883-m884-m929-m980-m982-m1091-m1120]
0,3,3,[s2-s4-s5],[m2-m127-m778]
2325,1,3,[s5],[m15-m19-m123]
833,1,15,[s2],[m790-m791-m793-m794-m795-m1073-m1098-m1131-m1132-m1155-m1165-m1166-m1167-m1168-m1169]
724,1,4,[s2],[m924-m931-m959-m1034]
678,2,4,[s3-s5],[m179-m360-m361-m362]
949,1,7,[s2],[m857-m895-m923-m924-m939-m940-m1002]
714,1,10,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m958-m959]
888,1,3,[s11],[m1148-m1149-m1150]
2141,2,3,[s2-s4],[m125-m127-m211]
743,0,4,[],[m1103-m1104-m1105-m1106]
859,1,4,[s5],[m882-m883-m885-m929]
2326,1,3,[s2],[m959-m1033-m1036]
1687,1,3,[s2],[m925-m932-m1005]
769,1,4,[s2],[m925-m932-m950-m1080]
2204,1,3,[s2],[m925-m932-m1049]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
517,1,6,[s2],[m857-m895-m923-m924-m939-m940]
734,1,3,[s2],[m965-m1033-m1091]
784,1,7,[s5],[m882-m883-m884-m929-m980-m982-m1091]
725,1,3,[s2],[m925-m932-m970]
1896,2,6,[s2-s4],[m8-m9-m128-m129-m130-m132]
1925,1,4,[s2],[m2-m924-m958-m959]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
2327,1,9,[s2],[m2-m857-m924-m925-m931-m932-m959-m1023-m1177]
0,4,5,[s2-s4-s5-s16],[m20-m21-m23-m86-m582]
2328,0,3,[],[m923-m931-m1055]
2586,2,3,[s2-s18],[m2-m127-m203]
785,1,3,[s2],[m884-m959-m1019]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
2329,7,7,[s1-s2-s3-s4-s5-s6-s9],[m1-m2-m7-m41-m60-m61-m208]
452,1,6,[s5],[m882-m883-m884-m929-m980-m982]
770,0,5,[],[m895-m932-m939-m965-m1033]
745,3,11,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070-m1086-m1093-m1094]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
1023,1,3,[s2],[m925-m932-m1033]
743,0,4,[],[m1103-m1104-m1105-m1106]
446,1,3,[s5],[m882-m884-m929]
731,1,3,[s2],[m925-m1033-m1080]
2330,1,9,[s2],[m857-m894-m923-m924-m928-m932-m939-m964-m1054]
446,1,3,[s5],[m882-m884-m929]
446,1,3,[s5],[m882-m884-m929]
714,1,10,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m958-m959]
2331,5,15,[s4-s5-s11-s15-s16],[m568-m597-m778-m779-m834-m836-m838-m843-m844-m845-m855-m856-m858-m861-m868]
0,2,3,[s2-s4],[m959-m1033-m1135]
784,1,7,[s5],[m882-m883-m884-m929-m980-m982-m1091]
457,1,6,[s5],[m884-m885-m929-m980-m998-m999]
731,1,3,[s2],[m925-m1033-m1080]
796,1,4,[s2],[m925-m932-m941-m942]
800,1,3,[s5],[m786-m787-m788]
2332,2,4,[s1-s4],[m2-m7-m60-m61]
757,1,3,[s2],[m965-m1002-m1033]
897,2,6,[s1-s2],[m488-m489-m1115-m1117-m1118-m1140]
518,1,4,[s2],[m924-m931-m958-m959]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
1623,7,13,[s1-s2-s4-s8-s11-s13-s18],[m502-m505-m542-m543-m544-m574-m675-m802-m803-m804-m805-m806-m874]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
496,1,5,[s2],[m923-m939-m940-m1016-m1017]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
2161,1,7,[s4],[m444-m714-m719-m720-m721-m722-m723]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
523,1,4,[s5],[m882-m884-m885-m929]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
2333,12,27,[s2-s3-s4-s5-s9-s10-s12-s13-s15-s16-s17-s18],[m43-m44-m45-m46-m47-m48-m49-m50-m51-m52-m53-m54-m55-m56-m57-m58-m59-m279-m280-m545-m546-m547-m548-m549-m550-m842-m886]
770,0,5,[],[m895-m932-m939-m965-m1033]
855,2,4,[s1-s2],[m680-m1009-m1073-m1074]
539,1,7,[s2],[m884-m925-m931-m939-m958-m959-m966]
485,1,5,[s5],[m882-m883-m884-m885-m929]
