,dataset,#teams,#skills,#experts
383,1,4,[s4],[m1659-m1870-m1895-m2223]
0,1,4,[s5],[m467-m468-m472-m474]
87,0,4,[],[m1869-m1870-m1895-m1961]
603,1,3,[s4],[m854-m855-m2538]
0,1,8,[s4],[m1659-m1840-m1841-m1842-m1843-m1869-m1870-m2470]
0,1,3,[s4],[m1659-m1870-m2316]
0,1,6,[s4],[m1659-m1840-m1869-m1870-m2011-m2223]
0,3,5,[s3-s4-s12],[m17-m116-m792-m931-m1433]
0,2,3,[s3-s13],[m190-m259-m878]
365,1,18,[s1],[m1054-m1193-m1194-m1199-m1201-m2174-m2175-m2177-m2178-m2180-m2182-m2393-m2399-m2400-m2425-m2426-m2472-m2473]
151,1,3,[s4],[m1840-m1870-m1907]
399,0,3,[],[m1659-m1840-m1869]
646,2,11,[s3-s4],[m17-m1194-m1195-m1196-m2183-m2272-m2315-m2393-m2396-m2521-m2612]
868,2,21,[s3-s5],[m142-m1684-m2104-m2105-m2106-m2107-m2108-m2109-m2110-m2111-m2112-m2113-m2114-m2115-m2116-m2117-m2118-m2119-m2120-m2121-m2192]
273,1,3,[s4],[m1854-m1952-m2229]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
219,0,5,[],[m1869-m1870-m1895-m1961-m2223]
0,1,4,[s5],[m1855-m1856-m1868-m2332]
0,1,4,[s4],[m23-m92-m94-m779]
381,1,3,[s2],[m862-m2576-m2616]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,9,8,[s1-s2-s3-s4-s8-s12-s16-s17-s18],[m17-m562-m675-m936-m1135-m1285-m1286-m1814]
0,2,4,[s3-s16],[m34-m54-m662-m663]
669,0,5,[],[m1659-m1741-m1842-m1869-m1952]
0,2,3,[s3-s6],[m161-m327-m1192]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
235,1,4,[s5],[m1854-m1855-m1856-m1868]
143,1,6,[s4],[m1659-m1840-m1841-m1842-m1843-m1869]
0,1,3,[s16],[m2336-m2661-m2662]
121,1,3,[s4],[m1659-m1840-m1853]
102,0,3,[],[m1741-m1834-m2049]
0,2,4,[s3-s8],[m146-m383-m418-m2070]
736,3,4,[s3-s4-s12],[m949-m1991-m2542-m2624]
0,3,5,[s3-s5-s13],[m23-m204-m701-m702-m1363]
271,2,6,[s1-s4],[m17-m1194-m1195-m2273-m2320-m2403]
0,2,6,[s1-s4],[m1194-m1196-m2183-m2393-m2399-m2494]
0,2,7,[s3-s16],[m1069-m1070-m1071-m1072-m1073-m1074-m1076]
188,3,11,[s4-s5-s16],[m1036-m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263-m2291-m2317]
256,1,3,[s5],[m2351-m2352-m2444]
0,1,4,[s4],[m23-m315-m316-m1132]
426,3,6,[s3-s5-s8],[m2597-m2598-m2599-m2600-m2601-m2602]
118,1,7,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962]
94,0,24,[],[m776-m777-m1053-m1062-m1139-m1183-m1663-m1762-m1763-m1764-m1765-m1766-m1767-m1768-m1769-m1770-m1771-m1772-m1773-m1774-m1775-m1776-m1777-m1778]
130,1,3,[s5],[m1854-m1856-m1857]
130,1,3,[s5],[m1854-m1856-m1857]
237,1,7,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301]
0,4,3,[s3-s4-s5-s12],[m17-m23-m104]
161,3,8,[s4-s5-s16],[m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263]
0,1,4,[s13],[m334-m548-m786-m1035]
0,2,4,[s3-s13],[m573-m728-m1626-m2137]
366,1,4,[s4],[m1659-m1840-m1869-m2011]
153,0,3,[],[m1835-m1905-m1952]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
385,3,5,[s1-s3-s4],[m23-m94-m1115-m1122-m2053]
303,0,5,[],[m1659-m1840-m1869-m1870-m2011]
426,3,6,[s3-s5-s8],[m2597-m2598-m2599-m2600-m2601-m2602]
0,1,3,[s5],[m492-m1220-m2062]
288,3,3,[s3-s4-s5],[m1854-m1855-m1856]
192,2,7,[s3-s4],[m17-m2308-m2309-m2310-m2311-m2312-m2313]
0,2,3,[s3-s4],[m23-m94-m315]
529,1,3,[s4],[m2236-m2238-m2239]
0,2,3,[s3-s12],[m17-m23-m862]
604,1,20,[s4],[m166-m240-m2071-m2072-m2073-m2074-m2075-m2076-m2077-m2078-m2079-m2080-m2081-m2082-m2083-m2084-m2093-m2095-m2096-m2097]
0,1,5,[s5],[m1854-m1856-m1857-m1868-m2130]
0,6,10,[s2-s3-s4-s5-s8-s13],[m575-m576-m577-m578-m579-m580-m581-m798-m981-m2452]
190,1,11,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1870-m1951-m1952]
0,0,4,[],[m120-m121-m122-m124]
0,3,4,[s3-s4-s12],[m17-m220-m325-m564]
219,0,5,[],[m1869-m1870-m1895-m1961-m2223]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,2,3,[s3-s4],[m17-m104-m962]
0,1,3,[s4],[m17-m23-m93]
198,1,6,[s4],[m1659-m1834-m1835-m1869-m1895-m1896]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,3,4,[s2-s3-s8],[m128-m197-m303-m2136]
112,1,7,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905]
0,1,5,[s4],[m1741-m1835-m1952-m2302-m2493]
0,1,3,[s4],[m1840-m2011-m2296]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
112,1,7,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905]
238,1,8,[s4],[m17-m1659-m1741-m1835-m1840-m1870-m1952-m2382]
286,0,6,[],[m1659-m1840-m1869-m1870-m2011-m2223]
306,0,4,[],[m1741-m1834-m2049-m2223]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
169,1,3,[s4],[m1961-m2223-m2301]
135,1,3,[s5],[m1854-m1855-m1856]
0,0,6,[],[m1869-m1870-m1895-m1961-m2223-m2448]
166,1,4,[s5],[m1854-m1855-m1856-m2298]
702,0,5,[],[m1869-m1870-m1895-m1961-m2596]
655,1,3,[s4],[m1840-m1870-m2280]
605,3,29,[s1-s3-s4],[m13-m23-m154-m169-m233-m327-m422-m423-m424-m425-m426-m427-m428-m429-m430-m431-m432-m433-m434-m435-m436-m437-m438-m818-m819-m820-m821-m822-m823]
548,2,3,[s4-s5],[m2514-m2515-m2516]
422,2,4,[s3-s16],[m2636-m2637-m2638-m2639]
536,1,3,[s4],[m1840-m1870-m2223]
94,0,24,[],[m776-m777-m1053-m1062-m1139-m1183-m1663-m1762-m1763-m1764-m1765-m1766-m1767-m1768-m1769-m1770-m1771-m1772-m1773-m1774-m1775-m1776-m1777-m1778]
0,2,4,[s3-s5],[m985-m987-m988-m1118]
272,1,5,[s5],[m1854-m1855-m1856-m1868-m2324]
183,0,4,[],[m2328-m2329-m2330-m2331]
606,1,8,[s4],[m1834-m1870-m1895-m1896-m1958-m2223-m2339-m2340]
207,1,8,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301-m2380]
236,1,6,[s4],[m1834-m1870-m1895-m1896-m2339-m2340]
235,1,4,[s5],[m1854-m1855-m1856-m1868]
250,3,4,[s1-s3-s4],[m2359-m2360-m2361-m2362]
228,0,4,[],[m1659-m1840-m1869-m2011]
0,0,6,[],[m1869-m1870-m1895-m1961-m2223-m2281]
835,1,6,[s1],[m1193-m1194-m2185-m2271-m2469-m2521]
607,1,3,[s16],[m2525-m2526-m2527]
159,1,6,[s4],[m1659-m1741-m1842-m1853-m1869-m1870]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
340,1,6,[s4],[m1834-m1895-m1896-m2231-m2339-m2340]
0,0,3,[],[m400-m401-m449]
146,1,4,[s5],[m1854-m1856-m1857-m1868]
608,5,10,[s1-s3-s4-s12-s16],[m679-m808-m809-m810-m811-m812-m813-m814-m815-m2145]
298,0,4,[],[m1741-m1835-m1952-m2229]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
854,1,8,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962-m2470]
0,1,5,[s4],[m1659-m1840-m1869-m1870-m2457]
360,1,14,[s1],[m1054-m1194-m1287-m2174-m2176-m2177-m2178-m2180-m2182-m2184-m2393-m2468-m2479-m2506]
334,1,3,[s4],[m1659-m1842-m1853]
118,1,7,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962]
806,1,6,[s5],[m1854-m1855-m1856-m1868-m2032-m2324]
0,1,4,[s5],[m228-m1220-m1364-m1365]
273,1,3,[s4],[m1854-m1952-m2229]
183,0,4,[],[m2328-m2329-m2330-m2331]
609,2,3,[s2-s8],[m176-m259-m307]
118,1,7,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962]
610,3,5,[s3-s4-s12],[m17-m1113-m1114-m1877-m1978]
130,1,3,[s5],[m1854-m1856-m1857]
626,1,4,[s1],[m1194-m2273-m2315-m2394]
396,1,5,[s4],[m1193-m1194-m1195-m2272-m2481]
130,1,3,[s5],[m1854-m1856-m1857]
0,3,10,[s3-s4-s13],[m617-m618-m619-m620-m696-m698-m699-m919-m1056-m1057]
273,1,3,[s4],[m1854-m1952-m2229]
174,0,5,[],[m1835-m1854-m1952-m2229-m2230]
0,0,7,[],[m785-m1079-m1344-m1345-m1351-m1353-m2402]
0,2,22,[s4-s5],[m468-m473-m474-m486-m506-m507-m509-m510-m525-m537-m538-m539-m540-m708-m863-m867-m871-m872-m873-m1001-m1272-m1392]
670,3,4,[s3-s4-s12],[m179-m523-m781-m1826]
376,2,6,[s1-s4],[m566-m567-m2363-m2365-m2366-m2446]
189,1,3,[s4],[m1659-m1870-m2337]
628,1,6,[s1],[m1194-m1195-m1198-m2271-m2272-m2273]
0,2,3,[s4-s12],[m17-m126-m1488]
0,6,5,[s2-s3-s4-s6-s8-s16],[m560-m785-m1046-m1102-m2474]
231,1,8,[s4],[m1659-m1840-m1841-m1842-m1843-m1869-m1870-m2223]
244,1,7,[s1],[m17-m104-m366-m369-m371-m1730-m1954]
90,1,8,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960]
112,1,7,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905]
219,0,5,[],[m1869-m1870-m1895-m1961-m2223]
0,1,7,[s4],[m1659-m1741-m1835-m1869-m1896-m1952-m2211]
965,1,3,[s5],[m1856-m1868-m2228]
144,1,10,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1951-m1952]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,1,5,[s4],[m1840-m1870-m1907-m2280-m2300]
611,1,4,[s4],[m1659-m1854-m1961-m2383]
215,1,12,[s4],[m1741-m1840-m1842-m1853-m1854-m1869-m1870-m1895-m1951-m1952-m2011-m2223]
612,1,3,[s4],[m1961-m2223-m2411]
0,2,3,[s1-s4],[m168-m1406-m2663]
0,1,3,[s4],[m17-m300-m1055]
209,1,5,[s2],[m2350-m2351-m2352-m2353-m2354]
0,4,3,[s3-s4-s5-s13],[m617-m619-m699]
287,1,6,[s4],[m1659-m1840-m1853-m1869-m1870-m2223]
612,1,3,[s4],[m1961-m2223-m2411]
613,4,3,[s1-s3-s4-s13],[m580-m880-m1354]
614,0,3,[],[m1961-m2223-m2318]
147,0,3,[],[m1834-m1835-m1870]
615,1,3,[s16],[m2463-m2464-m2475]
297,1,4,[s3],[m2098-m2099-m2100-m2101]
239,1,3,[s4],[m1842-m1870-m2223]
159,1,6,[s4],[m1659-m1741-m1842-m1853-m1869-m1870]
130,1,3,[s5],[m1854-m1856-m1857]
0,3,3,[s1-s4-s12],[m10-m153-m534]
0,1,7,[s4],[m1659-m1834-m1835-m1869-m1895-m1896-m2194]
465,1,3,[s16],[m2526-m2527-m2633]
143,1,6,[s4],[m1659-m1840-m1841-m1842-m1843-m1869]
412,2,3,[s1-s4],[m17-m2545-m2631]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
84,1,9,[s4],[m1659-m1741-m1834-m1835-m1853-m1870-m1903-m1904-m1905]
102,0,3,[],[m1741-m1834-m2049]
0,1,4,[s4],[m1659-m1870-m2337-m2537]
0,2,4,[s3-s4],[m17-m1868-m2664-m2665]
0,4,4,[s1-s3-s4-s17],[m179-m523-m1742-m1743]
704,1,4,[s5],[m1854-m1856-m1857-m2026]
0,1,9,[s4],[m1741-m1840-m1853-m1854-m1870-m1952-m2349-m2382-m2383]
616,7,3,[s1-s2-s3-s5-s8-s9-s16],[m716-m1687-m1688]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
104,0,4,[],[m1659-m1834-m1906-m2037]
721,1,4,[s4],[m1659-m1870-m1961-m2223]
625,7,30,[s1-s2-s3-s4-s8-s16-s18],[m562-m1031-m1060-m1061-m1135-m1432-m1451-m1557-m1558-m1559-m1560-m1561-m1562-m1563-m1564-m1565-m1566-m1567-m1568-m1569-m1570-m1571-m1977-m1986-m1987-m1988-m1989-m1990-m1991-m2140]
0,1,3,[s14],[m143-m557-m1783]
0,1,3,[s4],[m339-m693-m2415]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,2,3,[s1-s4],[m17-m179-m595]
617,3,23,[s3-s4-s12],[m173-m196-m315-m316-m330-m1012-m1182-m1376-m1485-m1486-m1487-m1488-m1489-m1490-m1491-m1492-m1493-m1494-m1495-m1496-m1497-m1624-m2132]
356,0,4,[],[m1659-m1834-m1835-m1961]
149,1,6,[s4],[m1659-m1741-m1835-m1896-m1952-m2211]
209,1,5,[s2],[m2350-m2351-m2352-m2353-m2354]
0,1,6,[s4],[m1835-m1854-m1952-m2229-m2230-m2243]
0,2,7,[s5-s6],[m177-m495-m497-m817-m1190-m1191-m1192]
0,2,8,[s3-s5],[m148-m793-m1386-m1387-m1388-m1504-m1523-m1700]
236,1,6,[s4],[m1834-m1870-m1895-m1896-m2339-m2340]
163,1,4,[s4],[m1741-m1835-m1952-m2302]
0,2,3,[s2-s13],[m235-m576-m578]
153,0,3,[],[m1835-m1905-m1952]
150,1,3,[s5],[m1856-m1868-m2189]
219,0,5,[],[m1869-m1870-m1895-m1961-m2223]
0,4,15,[s1-s3-s4-s8],[m208-m210-m212-m381-m382-m383-m384-m704-m705-m707-m885-m1469-m1470-m1471-m2294]
223,2,15,[s4-s16],[m2256-m2258-m2260-m2262-m2274-m2275-m2276-m2277-m2278-m2279-m2288-m2289-m2290-m2291-m2292]
353,2,4,[s1-s4],[m17-m2510-m2511-m2512]
274,1,8,[s4],[m1659-m1834-m1835-m1869-m1870-m1895-m1896-m2223]
143,1,6,[s4],[m1659-m1840-m1841-m1842-m1843-m1869]
351,1,3,[s4],[m1840-m1870-m2242]
118,1,7,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962]
148,1,3,[s5],[m601-m2240-m2241]
263,1,7,[s5],[m1854-m1856-m1868-m2129-m2188-m2189-m2301]
195,1,7,[s4],[m1659-m1840-m1841-m1842-m1843-m1869-m1870]
155,1,3,[s4],[m1840-m1870-m2011]
476,7,16,[s2-s3-s4-s5-s8-s16-s18],[m1346-m1347-m1348-m1349-m1350-m1380-m1381-m1382-m1599-m2487-m2488-m2489-m2490-m2491-m2492-m2635]
712,1,3,[s3],[m1021-m2132-m2637]
426,3,6,[s3-s5-s8],[m2597-m2598-m2599-m2600-m2601-m2602]
595,2,3,[s3-s4],[m343-m642-m2625]
467,1,4,[s4],[m1873-m1874-m1875-m2410]
188,3,11,[s4-s5-s16],[m1036-m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263-m2291-m2317]
189,1,3,[s4],[m1659-m1870-m2337]
263,1,7,[s5],[m1854-m1856-m1868-m2129-m2188-m2189-m2301]
0,1,3,[s16],[m2336-m2655-m2666]
0,1,19,[s5],[m468-m472-m486-m507-m508-m525-m537-m538-m539-m540-m541-m542-m543-m708-m865-m875-m999-m1001-m1392]
618,4,3,[s4-s7-s13-s16],[m17-m893-m1186]
0,1,3,[s16],[m23-m94-m2667]
326,4,13,[s1-s2-s3-s8],[m578-m798-m1963-m1964-m1965-m1966-m1967-m1968-m1969-m1970-m1971-m1972-m1973]
70,0,3,[],[m1659-m1834-m1835]
619,1,4,[s4],[m1835-m1905-m1952-m2010]
282,1,11,[s4],[m1741-m1840-m1842-m1853-m1854-m1869-m1870-m1895-m1951-m1952-m2011]
620,1,17,[s1],[m1121-m1194-m1197-m1202-m2174-m2177-m2178-m2180-m2182-m2391-m2392-m2393-m2394-m2395-m2396-m2397-m2398]
621,2,5,[s3-s4],[m17-m23-m315-m316-m1451]
194,1,8,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905-m2223]
276,1,9,[s4],[m1741-m1840-m1854-m1870-m1895-m1951-m1952-m1962-m2280]
358,1,11,[s4],[m1659-m1741-m1834-m1835-m1853-m1870-m1903-m1904-m1905-m1961-m2223]
0,1,3,[s13],[m573-m726-m1027]
470,1,4,[s4],[m1840-m1870-m2011-m2223]
155,1,3,[s4],[m1840-m1870-m2011]
361,2,6,[s3-s5],[m556-m778-m2209-m2213-m2477-m2478]
194,1,8,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905-m2223]
990,1,3,[s4],[m1961-m2223-m2267]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,4,11,[s1-s3-s5-s13],[m628-m629-m727-m1263-m1264-m1265-m1266-m1267-m1268-m1269-m1270]
0,0,3,[],[m17-m54-m523]
183,0,4,[],[m2328-m2329-m2330-m2331]
0,3,8,[s3-s4-s12],[m118-m173-m315-m559-m582-m1429-m1540-m1821]
624,2,3,[s3-s8],[m2336-m2668-m2669]
897,1,6,[s1],[m1194-m2272-m2273-m2315-m2394-m2472]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,1,4,[s4],[m1659-m1842-m1853-m1959]
153,0,3,[],[m1835-m1905-m1952]
151,1,3,[s4],[m1840-m1870-m1907]
0,2,4,[s3-s5],[m550-m685-m955-m1740]
211,1,3,[s4],[m1835-m1905-m1952]
235,1,4,[s5],[m1854-m1855-m1856-m1868]
622,3,21,[s3-s4-s12],[m155-m196-m315-m316-m330-m1012-m1182-m1376-m1485-m1486-m1487-m1489-m1491-m1492-m1493-m1494-m1495-m1496-m1497-m1624-m2132]
169,1,3,[s4],[m1961-m2223-m2301]
218,1,4,[s4],[m1840-m1870-m1907-m2280]
0,1,4,[s4],[m1835-m1905-m1952-m2378]
0,1,6,[s4],[m17-m1741-m1840-m1881-m1896-m1952]
0,2,11,[s3-s16],[m342-m579-m1344-m1347-m1349-m1353-m1380-m2487-m2491-m2492-m2635]
0,1,5,[s4],[m1659-m1840-m1853-m1870-m2243]
0,2,8,[s3-s5],[m50-m53-m142-m205-m1126-m1468-m1685-m1710]
211,1,3,[s4],[m1835-m1905-m1952]
300,0,6,[],[m1530-m1531-m1532-m1533-m1534-m1555]
52,4,11,[s2-s3-s5-s8],[m306-m322-m1204-m1205-m1206-m1207-m1208-m1209-m1210-m1211-m1212]
134,1,6,[s5],[m1854-m1856-m1868-m2129-m2188-m2189]
0,1,5,[s5],[m1854-m1856-m1857-m1868-m2245]
219,0,5,[],[m1869-m1870-m1895-m1961-m2223]
197,1,4,[s4],[m1842-m1870-m1895-m2223]
310,1,9,[s4],[m480-m481-m482-m483-m489-m490-m1235-m1236-m2004]
90,1,8,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960]
0,1,3,[s4],[m17-m659-m2670]
0,1,11,[s5],[m474-m537-m538-m539-m541-m543-m871-m1000-m1001-m1275-m1289]
314,1,5,[s4],[m2236-m2237-m2238-m2239-m2282]
443,1,3,[s2],[m2429-m2430-m2431]
0,5,10,[s2-s3-s5-s8-s13],[m784-m785-m1079-m1344-m1345-m1346-m1350-m1381-m1543-m1886]
623,1,3,[s4],[m1840-m2051-m2052]
946,1,5,[s4],[m1840-m1870-m1907-m2280-m2436]
274,1,8,[s4],[m1659-m1834-m1835-m1869-m1870-m1895-m1896-m2223]
0,3,3,[s3-s4-s12],[m17-m685-m1458]
624,2,3,[s3-s8],[m2336-m2668-m2669]
183,0,4,[],[m2328-m2329-m2330-m2331]
287,1,6,[s4],[m1659-m1840-m1853-m1869-m1870-m2223]
206,1,3,[s4],[m2345-m2346-m2347]
0,1,5,[s7],[m893-m1186-m1579-m1580-m1581]
158,2,3,[s3-s5],[m2250-m2251-m2252]
153,0,3,[],[m1835-m1905-m1952]
168,1,4,[s4],[m1659-m1840-m1853-m1870]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
625,7,30,[s1-s2-s3-s4-s8-s16-s18],[m562-m1031-m1060-m1061-m1135-m1432-m1451-m1557-m1558-m1559-m1560-m1561-m1562-m1563-m1564-m1565-m1566-m1567-m1568-m1569-m1570-m1571-m1977-m1986-m1987-m1988-m1989-m1990-m1991-m2140]
0,2,27,[s4-s12],[m23-m179-m389-m523-m595-m596-m598-m600-m665-m666-m983-m1356-m1455-m1733-m1734-m1735-m1736-m1737-m1738-m1739-m1943-m1944-m1945-m1946-m1947-m1948-m2323]
70,0,3,[],[m1659-m1834-m1835]
333,1,8,[s1],[m17-m1194-m1197-m1287-m2272-m2315-m2400-m2451]
273,1,3,[s4],[m1854-m1952-m2229]
0,4,3,[s3-s4-s5-s12],[m17-m176-m2293]
87,0,4,[],[m1869-m1870-m1895-m1961]
0,1,5,[s4],[m1659-m1840-m1853-m1870-m2231]
202,2,10,[s1-s3],[m17-m104-m366-m367-m368-m369-m371-m372-m1730-m1954]
656,8,28,[s1-s2-s3-s4-s5-s8-s13-s16],[m441-m443-m444-m445-m789-m791-m800-m917-m918-m919-m920-m1421-m1447-m1472-m1473-m1474-m1475-m1476-m1477-m1479-m1480-m1481-m1482-m1650-m1836-m1837-m1838-m1839]
276,1,9,[s4],[m1741-m1840-m1854-m1870-m1895-m1951-m1952-m1962-m2280]
207,1,8,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301-m2380]
207,1,8,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301-m2380]
90,1,8,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960]
0,1,4,[s1],[m567-m2363-m2365-m2418]
0,1,4,[s16],[m112-m115-m828-m939]
163,1,4,[s4],[m1741-m1835-m1952-m2302]
0,1,5,[s4],[m1659-m1840-m1842-m1853-m2357]
237,1,7,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301]
0,12,3,[s1-s2-s3-s4-s5-s6-s7-s8-s13-s16-s17-s18],[m305-m496-m858]
626,1,4,[s1],[m1194-m2273-m2315-m2394]
190,1,11,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1870-m1951-m1952]
627,2,4,[s3-s4],[m17-m54-m179-m523]
104,0,4,[],[m1659-m1834-m1906-m2037]
169,1,3,[s4],[m1961-m2223-m2301]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
561,1,9,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960-m2378]
201,1,8,[s4],[m1741-m1840-m1853-m1854-m1870-m1952-m2382-m2383]
160,1,3,[s4],[m1842-m1870-m1895]
0,2,3,[s3-s16],[m17-m325-m2031]
277,1,4,[s4],[m1659-m1870-m2223-m2337]
628,1,6,[s1],[m1194-m1195-m1198-m2271-m2272-m2273]
121,1,3,[s4],[m1659-m1840-m1853]
365,1,18,[s1],[m1054-m1193-m1194-m1199-m1201-m2174-m2175-m2177-m2178-m2180-m2182-m2393-m2399-m2400-m2425-m2426-m2472-m2473]
629,3,4,[s3-s4-s5],[m1854-m1855-m1856-m2332]
237,1,7,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301]
641,1,7,[s4],[m1659-m1834-m1835-m1869-m1895-m1896-m1957]
0,1,7,[s13],[m523-m1750-m1979-m1980-m1981-m1982-m2495]
