,dataset,#teams,#skills,#experts
0,1,5,[s5],[m691-m692-m694-m724-m842]
0,3,3,[s2-s4-s11],[m84-m86-m480]
0,2,19,[s2-s5],[m214-m215-m216-m240-m241-m242-m278-m287-m290-m294-m334-m354-m355-m434-m500-m510-m530-m531-m533]
0,1,4,[s2],[m698-m726-m728-m839]
0,5,6,[s1-s2-s5-s11-s18],[m353-m490-m552-m591-m635-m639]
0,1,3,[s18],[m2-m7-m243]
0,2,4,[s4-s9],[m33-m291-m437-m647]
0,1,4,[s2],[m161-m195-m401-m402]
0,1,13,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m802-m806]
0,1,6,[s2],[m670-m699-m720-m726-m750-m873]
0,1,5,[s2],[m698-m726-m728-m802-m815]
0,2,3,[s2-s4],[m9-m86-m378]
0,3,3,[s2-s4-s5],[m7-m28-m52]
0,1,3,[s2],[m741-m802-m855]
0,1,7,[s10],[m219-m226-m227-m296-m342-m403-m404]
0,1,5,[s2],[m670-m720-m723-m726-m778]
0,1,4,[s5],[m691-m693-m724-m848]
0,2,17,[s2-s5],[m214-m240-m241-m242-m288-m290-m294-m334-m344-m355-m433-m434-m435-m497-m532-m533-m608]
0,1,9,[s2],[m611-m612-m613-m614-m628-m797-m840-m841-m857]
0,1,3,[s2],[m670-m726-m815]
0,1,5,[s5],[m692-m694-m724-m772-m844]
0,1,5,[s2],[m719-m725-m741-m790-m855]
0,1,5,[s2],[m719-m725-m740-m741-m839]
0,2,4,[s2-s4],[m2-m82-m200-m274]
0,1,3,[s18],[m2-m7-m86]
0,1,4,[s2],[m719-m734-m741-m805]
0,1,8,[s2],[m670-m698-m699-m720-m721-m722-m726-m744]
0,1,7,[s11],[m27-m123-m168-m318-m610-m655-m656]
0,3,3,[s1-s2-s18],[m2-m86-m196]
0,2,11,[s4-s16],[m423-m467-m473-m595-m606-m607-m658-m659-m664-m665-m669]
0,1,7,[s2],[m718-m726-m728-m729-m787-m788-m815]
0,1,4,[s2],[m720-m726-m735-m773]
0,1,9,[s5],[m691-m692-m693-m724-m755-m757-m836-m844-m854]
0,1,5,[s5],[m692-m693-m694-m724-m756]
0,2,3,[s2-s5],[m2-m201-m205]
0,1,3,[s2],[m357-m425-m430]
0,1,4,[s2],[m698-m726-m802-m804]
0,3,4,[s1-s2-s18],[m8-m85-m492-m551]
0,3,3,[s1-s2-s4],[m7-m492-m551]
0,1,9,[s2],[m670-m698-m718-m719-m723-m726-m728-m745-m758]
0,3,3,[s2-s4-s5],[m2-m28-m113]
0,1,8,[s2],[m693-m719-m720-m723-m725-m726-m744-m747]
0,1,6,[s2],[m693-m719-m741-m777-m790-m795]
0,1,13,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m802-m815]
0,1,6,[s2],[m670-m699-m720-m723-m726-m862]
0,1,4,[s2],[m719-m740-m741-m846]
0,2,4,[s4-s5],[m203-m204-m205-m222]
0,6,3,[s1-s2-s4-s6-s8-s13],[m2-m7-m160]
0,4,4,[s1-s2-s4-s5],[m120-m122-m206-m349]
0,1,3,[s1],[m611-m612-m826]
0,1,5,[s9],[m34-m337-m405-m406-m407]
0,3,5,[s1-s2-s11],[m2-m236-m590-m591-m635]
0,1,5,[s2],[m379-m781-m782-m783-m784]
0,1,9,[s2],[m670-m698-m718-m719-m723-m726-m728-m745-m861]
0,1,3,[s5],[m10-m18-m54]
0,2,12,[s5-s15],[m473-m598-m606-m648-m658-m659-m665-m666-m669-m671-m686-m689]
0,2,9,[s15-s16],[m424-m466-m467-m472-m607-m652-m659-m673-m727]
0,2,20,[s1-s2],[m364-m554-m555-m556-m557-m558-m559-m560-m561-m562-m563-m564-m565-m566-m567-m568-m569-m570-m571-m572]
0,1,5,[s1],[m546-m611-m617-m779-m858]
0,4,3,[s2-s5-s16-s18],[m2-m548-m577]
0,1,3,[s9],[m95-m397-m475]
0,1,4,[s2],[m670-m726-m786-m815]
0,1,3,[s2],[m670-m728-m813]
0,4,6,[s2-s4-s5-s16],[m454-m455-m456-m457-m602-m603]
0,3,3,[s2-s3-s5],[m7-m52-m71]
0,1,5,[s2],[m781-m782-m783-m784-m863]
0,1,5,[s2],[m720-m726-m730-m731-m774]
0,1,12,[s1],[m2-m546-m611-m612-m613-m617-m761-m768-m770-m791-m792-m807]
0,2,3,[s4-s9],[m210-m380-m581]
0,2,4,[s4-s9],[m2-m418-m536-m751]
0,1,6,[s2],[m670-m699-m720-m726-m866-m867]
0,1,20,[s5],[m78-m154-m216-m240-m241-m242-m277-m278-m281-m288-m294-m295-m297-m355-m433-m434-m435-m497-m500-m533]
0,1,8,[s2],[m718-m726-m728-m729-m787-m788-m802-m834]
0,1,4,[s2],[m698-m726-m802-m873]
0,1,5,[s2],[m720-m726-m730-m731-m816]
0,2,13,[s4-s15],[m423-m595-m607-m651-m654-m658-m659-m660-m664-m665-m668-m669-m681]
0,2,6,[s7-s11],[m27-m123-m168-m318-m610-m655]
0,2,7,[s4-s11],[m27-m123-m168-m318-m610-m655-m656]
0,1,7,[s2],[m670-m698-m699-m720-m721-m722-m860]
0,3,28,[s1-s2-s4],[m53-m110-m112-m175-m183-m252-m253-m254-m255-m256-m257-m258-m259-m260-m261-m262-m263-m264-m265-m266-m267-m268-m269-m394-m511-m513-m514-m515]
0,1,4,[s2],[m719-m734-m741-m814]
0,3,8,[s4-s5-s9],[m466-m474-m606-m607-m658-m659-m661-m696]
0,1,5,[s2],[m719-m734-m741-m843-m846]
0,1,10,[s2],[m693-m720-m725-m726-m728-m740-m741-m747-m830-m839]
0,1,7,[s2],[m2-m611-m612-m615-m618-m775-m827]
0,1,3,[s2],[m741-m778-m864]
0,1,3,[s2],[m720-m726-m873]
0,1,5,[s5],[m692-m693-m694-m724-m872]
0,4,6,[s2-s4-s10-s18],[m2-m219-m227-m296-m403-m627]
0,3,9,[s4-s15-s16],[m464-m466-m467-m607-m658-m659-m668-m669-m671]
0,10,3,[s1-s2-s3-s4-s5-s11-s12-s13-s15-s16],[m436-m471-m581]
0,3,4,[s1-s2-s4],[m2-m62-m182-m375]
0,2,11,[s1-s2],[m546-m612-m614-m762-m763-m764-m765-m766-m767-m768-m827]
0,1,3,[s2],[m720-m726-m839]
0,1,4,[s2],[m720-m726-m813-m830]
0,5,3,[s1-s2-s11-s12-s18],[m146-m482-m553]
0,4,3,[s1-s4-s5-s9],[m1-m2-m182]
0,8,15,[s1-s4-s6-s8-s11-s13-s15-s16],[m408-m439-m440-m441-m468-m469-m470-m544-m622-m623-m624-m625-m626-m683-m684]
0,1,5,[s2],[m670-m698-m720-m723-m837]
0,1,7,[s1],[m612-m613-m616-m621-m826-m827-m828]
0,3,3,[s2-s4-s18],[m2-m7-m243]
0,1,8,[s2],[m612-m613-m615-m617-m827-m841-m858-m869]
0,1,5,[s2],[m720-m726-m730-m731-m837]
0,1,4,[s5],[m691-m693-m724-m801]
0,1,7,[s2],[m2-m612-m613-m614-m621-m780-m827]
0,2,4,[s4-s5],[m10-m203-m204-m205]
0,2,7,[s2-s11],[m7-m143-m145-m274-m391-m392-m576]
0,1,6,[s2],[m670-m698-m699-m720-m726-m802]
0,1,7,[s2],[m670-m699-m720-m726-m750-m802-m838]
0,1,3,[s2],[m670-m726-m743]
0,5,17,[s4-s5-s11-s15-s16],[m466-m606-m607-m649-m653-m658-m659-m660-m661-m668-m669-m673-m681-m685-m696-m727-m789]
0,1,12,[s2],[m670-m693-m698-m699-m719-m720-m723-m725-m726-m740-m741-m861]
0,1,10,[s2],[m670-m718-m719-m723-m725-m726-m732-m733-m734-m809]
0,3,5,[s2-s4-s17],[m158-m644-m706-m713-m715]
0,1,3,[s2],[m741-m774-m786]
0,1,7,[s2],[m612-m613-m615-m617-m827-m841-m858]
0,1,5,[s5],[m692-m693-m719-m801-m836]
0,1,6,[s5],[m692-m693-m694-m724-m842-m872]
0,1,7,[s2],[m670-m699-m718-m719-m728-m729-m743]
0,3,3,[s2-s4-s18],[m8-m9-m96]
0,1,4,[s5],[m78-m153-m154-m278]
0,1,8,[s2],[m670-m698-m699-m720-m721-m722-m726-m810]
0,1,3,[s2],[m670-m726-m837]
0,2,8,[s2-s4],[m2-m612-m613-m614-m768-m792-m797-m827]
0,1,4,[s5],[m692-m694-m724-m844]
0,1,4,[s2],[m7-m52-m57-m422]
0,2,3,[s3-s4],[m12-m136-m183]
0,2,3,[s4-s16],[m107-m132-m206]
0,3,4,[s4-s5-s9],[m7-m117-m212-m582]
0,2,5,[s1-s2],[m612-m614-m768-m791-m792]
0,1,4,[s2],[m7-m84-m86-m550]
0,2,3,[s2-s4],[m7-m52-m86]
0,1,5,[s5],[m691-m693-m694-m724-m756]
0,3,5,[s2-s4-s18],[m2-m80-m85-m98-m160]
0,1,5,[s2],[m719-m725-m741-m803-m871]
0,1,8,[s2],[m693-m719-m720-m723-m725-m726-m747-m810]
0,1,5,[s2],[m670-m699-m720-m726-m867]
0,1,3,[s5],[m383-m389-m390]
0,1,4,[s1],[m612-m797-m828-m857]
0,3,7,[s2-s4-s9],[m147-m337-m338-m405-m406-m407-m413]
0,2,20,[s2-s5],[m153-m214-m215-m216-m240-m241-m242-m277-m278-m281-m286-m287-m289-m290-m294-m354-m433-m498-m510-m531]
0,3,3,[s2-s4-s18],[m8-m9-m127]
0,1,6,[s1],[m612-m613-m616-m826-m827-m828]
0,1,7,[s2],[m670-m699-m719-m725-m729-m741-m776]
0,1,5,[s2],[m720-m726-m735-m830-m835]
0,1,7,[s2],[m670-m699-m718-m719-m728-m729-m773]
0,1,4,[s2],[m670-m726-m786-m873]
0,4,3,[s1-s2-s4-s13],[m8-m9-m164]
0,1,4,[s5],[m691-m693-m724-m872]
0,1,9,[s2],[m693-m720-m723-m725-m726-m741-m794-m796-m846]
0,2,3,[s1-s2],[m2-m9-m398]
0,1,6,[s2],[m693-m719-m741-m790-m795-m816]
0,1,17,[s5],[m78-m153-m215-m216-m240-m241-m242-m281-m287-m288-m294-m295-m433-m434-m496-m497-m498]
0,1,6,[s1],[m612-m797-m827-m828-m857-m868]
0,1,4,[s2],[m670-m698-m723-m744]
0,1,4,[s2],[m719-m734-m741-m804]
0,1,5,[s2],[m2-m720-m725-m729-m741]
0,2,7,[s4-s11],[m186-m348-m452-m453-m463-m589-m593]
0,1,5,[s2],[m670-m720-m723-m726-m816]
0,1,10,[s5],[m240-m241-m278-m294-m295-m355-m433-m499-m510-m608]
0,5,9,[s4-s5-s9-s15-s16],[m423-m424-m451-m452-m462-m465-m587-m600-m652]
0,1,5,[s2],[m720-m726-m735-m830-m861]
0,2,27,[s2-s18],[m7-m8-m9-m251-m378-m398-m399-m400-m401-m409-m410-m631-m632-m633-m634-m674-m675-m676-m677-m678-m679-m697-m736-m737-m738-m739-m785]
0,1,5,[s2],[m670-m720-m723-m726-m814]
0,1,3,[s1],[m396-m849-m851]
0,1,4,[s11],[m66-m69-m519-m539]
0,1,5,[s2],[m670-m698-m720-m723-m847]
0,2,3,[s4-s11],[m2-m85-m751]
0,1,7,[s2],[m670-m699-m718-m719-m728-m729-m742]
0,1,4,[s9],[m8-m640-m641-m690]
0,1,3,[s5],[m2-m7-m9]
0,3,5,[s4-s5-s9],[m382-m415-m418-m419-m477]
0,2,3,[s4-s5],[m10-m21-m82]
0,1,5,[s2],[m693-m741-m790-m799-m839]
0,1,5,[s2],[m720-m726-m730-m731-m809]
0,1,4,[s2],[m670-m720-m723-m806]
0,2,3,[s2-s4],[m62-m537-m672]
0,1,5,[s2],[m720-m726-m730-m731-m839]
0,1,17,[s1],[m2-m546-m611-m612-m613-m614-m615-m617-m762-m763-m765-m767-m768-m775-m779-m792-m808]
0,1,5,[s2],[m670-m720-m723-m726-m804]
0,8,21,[s1-s2-s4-s11-s13-s15-s17-s18],[m2-m155-m156-m157-m158-m579-m643-m644-m702-m703-m704-m705-m706-m707-m708-m709-m710-m712-m713-m752-m753]
0,1,7,[s2],[m670-m699-m718-m719-m726-m728-m729]
0,3,4,[s2-s4-s5],[m692-m693-m724-m756]
0,1,8,[s2],[m670-m698-m718-m719-m726-m728-m734-m845]
0,1,4,[s2],[m720-m802-m830-m855]
0,1,4,[s2],[m670-m726-m743-m786]
0,1,4,[s2],[m720-m802-m805-m830]
0,1,8,[s2],[m693-m720-m723-m725-m741-m744-m794-m796]
0,1,9,[s2],[m2-m670-m719-m720-m725-m726-m741-m794-m813]
0,5,18,[s4-s5-s11-s15-s16],[m464-m466-m467-m472-m473-m474-m606-m607-m649-m650-m651-m653-m658-m659-m660-m664-m666-m671]
0,1,10,[s2],[m2-m670-m719-m720-m725-m726-m741-m794-m802-m831]
0,2,3,[s1-s2],[m611-m770-m828]
0,2,3,[s4-s10],[m2-m7-m480]
0,4,7,[s1-s2-s11-s15],[m2-m72-m93-m236-m244-m353-m481]
0,1,19,[s5],[m153-m216-m240-m241-m242-m278-m287-m294-m295-m344-m355-m433-m434-m435-m499-m500-m531-m533-m608]
0,4,3,[s1-s2-s4-s11],[m2-m425-m431]
0,1,12,[s2],[m670-m693-m698-m699-m719-m720-m723-m725-m726-m740-m741-m814]
0,3,4,[s1-s2-s4],[m56-m57-m84-m86]
0,1,7,[s1],[m395-m396-m849-m850-m851-m852-m853]
0,3,3,[s2-s4-s5],[m692-m693-m719]
0,2,5,[s5-s16],[m108-m119-m133-m135-m225]
0,1,8,[s5],[m693-m694-m724-m755-m771-m772-m836-m848]
0,1,5,[s2],[m691-m692-m693-m694-m721]
0,1,10,[s1],[m2-m546-m611-m612-m614-m617-m791-m792-m807-m858]
0,2,3,[s2-s5],[m2-m81-m674]
0,3,3,[s1-s4-s5],[m82-m106-m548]
0,1,4,[s2],[m720-m774-m802-m830]
0,1,4,[s2],[m719-m734-m741-m846]
0,1,4,[s2],[m698-m726-m728-m815]
0,2,3,[s2-s4],[m2-m8-m507]
0,1,3,[s2],[m741-m773-m864]
0,2,4,[s1-s2],[m628-m761-m791-m792]
0,1,3,[s3],[m2-m60-m480]
0,2,3,[s4-s15],[m464-m659-m660]
0,1,6,[s2],[m718-m728-m729-m787-m788-m845]
0,2,9,[s1-s2],[m96-m501-m502-m522-m523-m525-m526-m528-m538]
0,2,3,[s2-s18],[m2-m79-m536]
0,2,11,[s2-s5],[m216-m240-m241-m242-m277-m278-m287-m288-m294-m434-m497]
0,2,7,[s5-s11],[m186-m453-m463-m589-m593-m594-m595]
0,1,8,[s2],[m670-m698-m699-m720-m721-m722-m726-m867]
0,4,15,[s4-s5-s6-s11],[m155-m156-m157-m158-m643-m644-m702-m703-m704-m706-m709-m713-m715-m716-m717]
0,3,9,[s4-s15-s16],[m464-m466-m467-m474-m587-m606-m652-m654-m671]
0,1,3,[s2],[m720-m726-m773]
0,1,10,[s2],[m670-m718-m719-m723-m725-m726-m732-m733-m734-m804]
0,1,6,[s2],[m670-m698-m720-m723-m726-m835]
0,2,9,[s4-s11],[m186-m424-m588-m589-m593-m595-m600-m630-m653]
0,2,6,[s4-s15],[m186-m424-m452-m453-m463-m600]
0,2,12,[s4-s16],[m464-m466-m474-m598-m600-m606-m607-m652-m658-m659-m673-m789]
0,1,6,[s2],[m164-m172-m484-m490-m552-m553]
0,1,8,[s2],[m670-m698-m718-m719-m726-m728-m734-m743]
0,1,6,[s5],[m692-m693-m694-m724-m756-m842]
0,1,7,[s5],[m693-m694-m724-m755-m771-m772-m844]
0,11,6,[s1-s2-s4-s5-s6-s8-s11-s14-s15-s16-s18],[m353-m458-m490-m491-m552-m591]
0,1,5,[s2],[m719-m725-m741-m773-m803]
0,1,5,[s5],[m692-m693-m694-m724-m735]
0,1,8,[s2],[m693-m720-m725-m728-m740-m741-m747-m810]
0,1,5,[s2],[m719-m725-m740-m741-m778]
0,1,4,[s5],[m10-m22-m54-m174]
0,1,5,[s2],[m720-m726-m735-m744-m830]
0,1,12,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m873]
0,1,5,[s2],[m693-m741-m790-m799-m814]
0,3,3,[s2-s4-s18],[m2-m130-m609]
0,2,3,[s2-s5],[m2-m397-m536]
0,1,6,[s2],[m670-m699-m720-m723-m726-m743]
0,4,3,[s2-s4-s5-s18],[m2-m7-m8]
0,1,4,[s2],[m57-m58-m84-m86]
0,1,14,[s1],[m546-m612-m759-m762-m763-m765-m766-m767-m768-m769-m791-m792-m793-m807]
0,1,12,[s2],[m670-m693-m698-m699-m719-m720-m723-m725-m726-m740-m741-m805]
0,1,8,[s2],[m2-m612-m613-m628-m775-m797-m827-m841]
0,1,25,[s2],[m7-m8-m9-m378-m398-m399-m400-m401-m409-m410-m631-m632-m633-m634-m674-m675-m676-m677-m678-m697-m736-m737-m738-m739-m785]
0,1,7,[s2],[m670-m699-m718-m719-m728-m729-m778]
0,1,17,[s5],[m78-m216-m240-m241-m242-m278-m279-m280-m281-m288-m289-m294-m334-m355-m434-m435-m531]
0,1,3,[s2],[m720-m773-m859]
0,1,3,[s4],[m2-m126-m356]
0,1,6,[s12],[m2-m127-m194-m251-m479-m480]
0,1,6,[s2],[m670-m699-m720-m723-m726-m861]
0,1,4,[s2],[m670-m726-m728-m774]
0,1,3,[s2],[m2-m84-m596]
0,2,11,[s2-s5],[m216-m240-m241-m242-m294-m433-m497-m510-m531-m532-m533]
0,1,4,[s5],[m692-m693-m719-m836]
0,2,3,[s4-s5],[m429-m542-m543]
0,1,13,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m802-m865]
0,4,9,[s2-s4-s5-s11],[m817-m818-m819-m820-m821-m822-m823-m824-m833]
0,1,8,[s1],[m546-m612-m620-m761-m768-m775-m792-m856]
0,1,5,[s2],[m670-m726-m728-m802-m865]
0,1,5,[s11],[m27-m123-m169-m610-m656]
0,1,3,[s1],[m3-m5-m6]
0,1,8,[s2],[m670-m698-m718-m719-m726-m728-m734-m862]
0,1,4,[s2],[m670-m726-m744-m786]
0,2,11,[s1-s2],[m2-m612-m613-m614-m615-m617-m761-m764-m768-m791-m807]
0,1,9,[s2],[m693-m720-m723-m725-m726-m741-m794-m796-m815]
0,1,4,[s2],[m746-m802-m836-m859]
0,1,6,[s2],[m693-m719-m741-m790-m795-m867]
0,4,7,[s4-s5-s15-s16],[m119-m122-m131-m133-m197-m340-m341]
0,1,6,[s2],[m718-m728-m729-m787-m788-m805]
0,1,8,[s2],[m379-m781-m782-m783-m784-m811-m863-m870]
0,1,7,[s2],[m670-m719-m725-m729-m741-m773-m776]
0,1,4,[s2],[m612-m797-m828-m840]
0,4,8,[s1-s2-s4-s5],[m320-m321-m323-m324-m325-m329-m333-m389]
0,1,12,[s2],[m670-m693-m698-m699-m719-m720-m723-m725-m726-m740-m741-m743]
0,2,3,[s2-s4],[m62-m128-m479]
0,1,8,[s1],[m546-m612-m761-m769-m791-m792-m812-m856]
0,1,6,[s2],[m670-m699-m720-m723-m843-m846]
0,1,23,[s2],[m224-m239-m350-m351-m352-m359-m360-m361-m362-m363-m364-m365-m366-m367-m368-m369-m370-m371-m372-m373-m374-m375-m376]
0,1,8,[s5],[m216-m240-m241-m286-m287-m294-m297-m499]
0,1,3,[s2],[m720-m802-m814]
0,1,6,[s2],[m670-m699-m720-m726-m750-m814]
0,3,5,[s2-s4-s5],[m692-m693-m724-m836-m844]
0,1,3,[s2],[m741-m790-m867]
0,4,3,[s4-s5-s15-s16],[m101-m149-m152]
0,2,3,[s4-s9],[m415-m417-m604]
0,1,5,[s2],[m693-m741-m790-m799-m873]
0,3,3,[s2-s3-s4],[m2-m662-m663]
0,2,4,[s2-s11],[m123-m318-m655-m656]
0,1,5,[s2],[m2-m719-m740-m741-m774]
0,1,5,[s2],[m720-m726-m735-m830-m873]
0,1,4,[s2],[m693-m741-m790-m810]
0,5,11,[s1-s2-s4-s5-s15],[m140-m142-m143-m145-m200-m246-m274-m275-m384-m391-m576]
0,1,5,[s1],[m546-m612-m775-m792-m793]
0,1,4,[s2],[m62-m86-m200-m274]
0,1,9,[s2],[m2-m670-m719-m720-m725-m726-m741-m794-m814]
0,1,5,[s2],[m693-m741-m790-m799-m846]
0,2,26,[s2-s18],[m7-m8-m9-m251-m378-m398-m399-m400-m401-m409-m410-m631-m632-m633-m634-m674-m675-m676-m677-m678-m697-m736-m737-m738-m739-m785]
0,5,10,[s4-s5-s11-s15-s16],[m423-m473-m595-m606-m658-m661-m667-m669-m685-m687]
0,1,4,[s2],[m8-m96-m112-m138]
0,1,3,[s3],[m14-m56-m118]
0,1,4,[s2],[m698-m726-m728-m774]
0,1,6,[s5],[m691-m693-m694-m724-m825-m832]
0,2,3,[s4-s9],[m416-m419-m477]
0,1,4,[s9],[m8-m641-m642-m690]
0,5,12,[s4-s9-s11-s15-s16],[m423-m466-m473-m486-m598-m607-m658-m659-m660-m671-m681-m789]
0,3,4,[s2-s4-s11],[m123-m169-m610-m656]
0,1,4,[s5],[m692-m693-m724-m832]
0,2,3,[s4-s5],[m2-m7-m124]
0,2,4,[s2-s18],[m2-m8-m9-m160]
0,1,19,[s5],[m78-m216-m240-m241-m242-m288-m289-m290-m294-m297-m355-m433-m435-m496-m497-m498-m531-m532-m533]
0,1,7,[s2],[m670-m699-m718-m719-m728-m729-m837]
0,1,9,[s2],[m693-m720-m723-m725-m726-m741-m777-m794-m796]
0,1,3,[s4],[m163-m429-m542]
0,1,3,[s2],[m2-m7-m471]
0,1,5,[s2],[m719-m725-m740-m741-m773]
0,2,3,[s2-s4],[m84-m86-m196]
0,1,5,[s2],[m2-m612-m614-m615-m780]
0,1,12,[s2],[m670-m718-m719-m723-m725-m726-m732-m733-m734-m746-m802-m866]
0,2,4,[s4-s11],[m2-m7-m8-m507]
0,5,3,[s4-s6-s11-s15-s18],[m2-m8-m9]
0,1,4,[s2],[m746-m802-m836-m848]
0,1,6,[s5],[m691-m693-m694-m724-m825-m871]
0,5,14,[s4-s5-s11-s15-s16],[m464-m466-m474-m606-m607-m653-m658-m659-m660-m668-m669-m671-m680-m688]
0,1,8,[s2],[m670-m698-m718-m719-m726-m728-m734-m809]
0,1,3,[s5],[m240-m289-m498]
0,1,5,[s2],[m670-m699-m720-m750-m773]
0,2,4,[s2-s18],[m2-m8-m9-m161]
0,1,7,[s5],[m240-m241-m242-m289-m498-m530-m531]
0,1,6,[s2],[m693-m719-m741-m790-m795-m805]
0,3,3,[s2-s4-s18],[m7-m86-m775]
0,1,6,[s2],[m611-m612-m617-m618-m775-m791]
0,2,12,[s4-s15],[m595-m607-m651-m654-m658-m659-m660-m664-m665-m668-m669-m681]
0,4,23,[s4-s5-s15-s16],[m464-m466-m606-m607-m649-m651-m653-m658-m659-m660-m661-m664-m665-m666-m668-m671-m673-m681-m685-m686-m687-m688-m689]
0,1,9,[s2],[m670-m698-m718-m719-m723-m726-m728-m745-m834]
0,6,22,[s1-s2-s4-s11-s13-s17],[m155-m156-m157-m158-m579-m643-m644-m702-m703-m704-m705-m706-m707-m708-m709-m710-m711-m712-m713-m714-m752-m753]
0,1,4,[s2],[m2-m6-m7-m52]
0,4,16,[s4-s5-s15-s16],[m464-m474-m488-m606-m607-m649-m653-m658-m659-m660-m668-m669-m671-m673-m680-m689]
0,4,9,[s4-s5-s9-s16],[m186-m207-m423-m424-m451-m452-m600-m652-m654]
0,1,4,[s5],[m1-m17-m115-m162]
0,2,3,[s2-s18],[m2-m86-m274]
0,1,6,[s2],[m670-m699-m720-m723-m726-m810]
0,1,5,[s2],[m720-m726-m735-m810-m830]
0,1,5,[s2],[m670-m699-m720-m723-m847]
0,1,11,[s2],[m670-m693-m698-m699-m719-m720-m723-m725-m740-m741-m813]
0,2,12,[s2-s5],[m214-m240-m241-m242-m288-m290-m294-m297-m354-m497-m499-m531]
0,1,12,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m814]
0,1,3,[s2],[m741-m744-m790]
0,2,3,[s2-s4],[m84-m160-m550]
0,1,4,[s5],[m120-m121-m122-m134]
0,4,3,[s2-s4-s5-s11],[m72-m98-m238]
0,1,3,[s18],[m2-m7-m52]
0,4,7,[s1-s2-s4-s10],[m2-m219-m227-m342-m403-m404-m627]
0,1,4,[s2],[m746-m802-m836-m871]
0,1,4,[s5],[m18-m54-m73-m90]
0,1,6,[s5],[m691-m692-m693-m694-m724-m872]
0,1,6,[s2],[m670-m698-m699-m720-m726-m873]
0,2,3,[s2-s18],[m2-m76-m581]
0,1,7,[s2],[m670-m719-m725-m729-m741-m776-m810]
0,1,3,[s5],[m21-m106-m330]
0,1,4,[s11],[m2-m318-m655-m656]
0,2,12,[s2-s5],[m78-m240-m241-m242-m294-m295-m297-m433-m496-m497-m498-m499]
0,1,13,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m802-m834]
0,1,8,[s5],[m693-m694-m724-m755-m771-m772-m832-m836]
0,1,6,[s2],[m718-m728-m729-m787-m788-m843]
0,2,10,[s1-s2],[m2-m611-m612-m613-m614-m617-m621-m764-m765-m807]
0,2,6,[s2-s4],[m693-m719-m741-m790-m795-m804]
0,3,4,[s1-s2-s11],[m2-m159-m353-m800]
0,1,6,[s2],[m670-m698-m699-m720-m726-m758]
0,1,4,[s2],[m2-m148-m196-m245]
0,1,3,[s5],[m2-m8-m10]
0,2,8,[s5-s11],[m186-m452-m453-m463-m589-m593-m594-m595]
0,3,5,[s4-s5-s16],[m119-m120-m122-m131-m134]
0,1,9,[s2],[m2-m670-m719-m720-m725-m726-m741-m794-m809]
0,1,9,[s2],[m670-m698-m718-m719-m723-m726-m728-m745-m838]
0,3,13,[s4-s5-s16],[m474-m606-m607-m650-m652-m653-m659-m664-m668-m681-m685-m689-m727]
0,1,5,[s2],[m670-m726-m786-m802-m855]
0,1,3,[s2],[m2-m187-m188]
0,1,5,[s2],[m693-m741-m790-m799-m802]
0,2,17,[s2-s11],[m33-m140-m141-m142-m143-m145-m198-m200-m246-m271-m272-m274-m384-m391-m392-m393-m576]
0,1,3,[s2],[m741-m790-m862]
0,1,6,[s9],[m7-m337-m405-m406-m407-m413]
0,1,4,[s2],[m670-m726-m786-m846]
0,5,19,[s4-s5-s11-s15-s16],[m466-m606-m607-m651-m653-m658-m659-m660-m661-m666-m668-m669-m673-m680-m681-m685-m696-m727-m789]
0,3,5,[s4-s5-s9],[m382-m415-m419-m477-m494]
0,2,19,[s2-s5],[m153-m154-m214-m215-m216-m240-m241-m242-m278-m281-m286-m290-m294-m295-m433-m435-m500-m530-m608]
0,1,5,[s5],[m692-m693-m719-m836-m872]
0,3,9,[s2-s4-s5],[m2-m8-m9-m10-m23-m28-m96-m99-m160]
0,1,17,[s5],[m216-m240-m241-m242-m277-m278-m281-m288-m294-m297-m334-m344-m433-m496-m530-m531-m532]
0,1,3,[s1],[m6-m61-m109]
0,1,3,[s2],[m698-m774-m802]
0,5,19,[s4-s5-s11-s15-s16],[m464-m466-m467-m474-m594-m606-m607-m649-m651-m658-m659-m660-m667-m668-m669-m673-m681-m688-m727]
0,5,15,[s1-s4-s8-s11-s13],[m408-m439-m440-m441-m468-m469-m470-m544-m622-m623-m624-m625-m626-m683-m684]
0,2,3,[s2-s10],[m2-m59-m99]
0,1,3,[s2],[m698-m802-m816]
0,1,7,[s5],[m691-m693-m694-m724-m825-m832-m836]
0,1,4,[s2],[m159-m636-m637-m638]
0,1,3,[s11],[m2-m62-m345]
0,3,3,[s1-s2-s4],[m7-m52-m325]
0,1,3,[s2],[m726-m802-m866]
0,1,3,[s10],[m95-m343-m540]
0,1,6,[s2],[m719-m725-m740-m741-m866-m867]
0,2,4,[s1-s2],[m4-m5-m16-m130]
0,1,5,[s2],[m719-m725-m741-m803-m816]
0,2,4,[s2-s18],[m7-m62-m96-m160]
0,3,5,[s2-s4-s18],[m2-m172-m237-m243-m547]
