,dataset,#teams,#skills,#experts
0,1,6,[s1],[m829-m1078-m1130-m1235-m1262-m1316]
0,2,5,[s1-s5],[m861-m869-m1001-m1091-m1285]
0,2,5,[s1-s5],[m855-m993-m1172-m1235-m1308]
0,2,5,[s1-s5],[m830-m906-m993-m1090-m1236]
0,1,7,[s1],[m869-m908-m1003-m1086-m1163-m1207-m1263]
0,1,5,[s1],[m939-m1090-m1174-m1295-m1378]
0,1,3,[s1],[m788-m825-m937]
625,1,3,[s1],[m787-m1232-m1269]
0,2,3,[s1-s5],[m828-m1006-m1080]
0,2,4,[s1-s3],[m969-m1006-m1080-m1214]
0,2,7,[s1-s5],[m829-m870-m1087-m1130-m1132-m1162-m1246]
0,2,4,[s1-s5],[m1047-m1162-m1179-m1351]
0,2,4,[s1-s5],[m908-m1003-m1162-m1350]
0,1,6,[s5],[m722-m829-m1078-m1130-m1162-m1262]
0,1,3,[s1],[m787-m1270-m1334]
0,1,6,[s5],[m829-m1078-m1131-m1162-m1172-m1262]
0,2,4,[s1-s5],[m1001-m1091-m1162-m1351]
0,2,4,[s1-s14],[m787-m852-m1269-m1270]
0,3,5,[s1-s5-s14],[m749-m759-m761-m992-m1106]
0,3,4,[s9-s14-s20],[m609-m705-m1036-m1062]
0,3,4,[s1-s5-s9],[m520-m663-m777-m791]
0,3,6,[s1-s3-s9],[m607-m673-m674-m680-m750-m777]
0,3,3,[s1-s3-s5],[m862-m1080-m1133]
0,3,4,[s1-s5-s9],[m865-m1046-m1080-m1215]
0,2,4,[s3-s10],[m910-m1080-m1133-m1295]
0,3,3,[s1-s2-s3],[m1046-m1080-m1160]
0,3,4,[s3-s6-s9],[m905-m940-m1085-m1308]
0,1,4,[s3],[m1085-m1264-m1308-m1379]
0,2,4,[s1-s7],[m865-m898-m1080-m1179]
0,3,5,[s1-s3-s10],[m907-m1046-m1080-m1215-m1295]
0,1,4,[s1],[m904-m1085-m1090-m1262]
0,1,5,[s3],[m1004-m1084-m1178-m1245-m1265]
0,1,6,[s3],[m833-m855-m940-m1039-m1201-m1294]
0,2,3,[s1-s9],[m645-m679-m807]
0,2,4,[s1-s2],[m822-m1151-m1173-m1258]
0,2,3,[s1-s2],[m822-m1151-m1258]
0,2,3,[s1-s9],[m740-m822-m1040]
0,1,6,[s9],[m503-m614-m645-m664-m679-m1036]
0,3,5,[s1-s10-s13],[m635-m740-m822-m1040-m1199]
0,3,6,[s3-s6-s10],[m574-m605-m656-m1037-m1040-m1155]
0,3,6,[s3-s6-s13],[m574-m605-m656-m1037-m1040-m1155]
0,3,3,[s1-s5-s10],[m676-m790-m807]
0,2,4,[s1-s2],[m609-m705-m1074-m1151]
0,3,5,[s1-s3-s6],[m504-m609-m705-m1074-m1151]
0,1,4,[s1],[m466-m667-m807-m931]
0,3,4,[s9-s10-s14],[m607-m673-m674-m777]
0,2,4,[s9-s10],[m522-m614-m824-m1124]
0,3,6,[s1-s3-s6],[m740-m750-m771-m822-m1040-m1074]
0,3,5,[s1-s3-s6],[m740-m750-m822-m1040-m1074]
0,3,6,[s1-s9-s10],[m541-m635-m740-m806-m1151-m1199]
0,1,3,[s9],[m405-m667-m705]
0,3,5,[s3-s5-s9],[m609-m822-m1036-m1074-m1151]
0,3,6,[s3-s6-s9],[m522-m554-m614-m669-m824-m1124]
0,1,3,[s1],[m619-m807-m1037]
0,2,5,[s2-s9],[m520-m663-m664-m807-m1036]
0,2,3,[s1-s6],[m789-m825-m964]
0,2,4,[s1-s9],[m651-m663-m673-m806]
0,3,6,[s1-s2-s12],[m667-m678-m777-m806-m824-m1036]
0,2,6,[s3-s9],[m827-m904-m1090-m1131-m1132-m1209]
0,1,4,[s3],[m855-m1285-m1295-m1335]
0,2,5,[s1-s5],[m723-m855-m1208-m1244-m1295]
0,1,4,[s3],[m898-m1088-m1200-m1235]
0,3,6,[s3-s10-s15],[m831-m868-m907-m1046-m1087-m1380]
0,1,3,[s2],[m1294-m1311-m1335]
0,2,3,[s1-s5],[m659-m1036-m1151]
0,1,3,[s8],[m1011-m1261-m1381]
0,1,3,[s1],[m730-m928-m1382]
0,2,4,[s1-s10],[m973-m989-m1018-m1197]
0,1,4,[s6],[m1045-m1094-m1180-m1314]
0,2,3,[s1-s14],[m1094-m1098-m1166]
0,1,3,[s1],[m1102-m1292-m1314]
0,1,5,[s1],[m976-m1094-m1137-m1166-m1314]
0,1,3,[s1],[m1137-m1180-m1314]
0,1,5,[s1],[m1094-m1137-m1166-m1180-m1338]
0,1,6,[s6],[m975-m1095-m1125-m1167-m1290-m1315]
0,2,4,[s1-s5],[m1043-m1166-m1290-m1340]
0,1,5,[s1],[m966-m1097-m1290-m1338-m1341]
0,1,6,[s1],[m1166-m1290-m1314-m1340-m1341-m1383]
0,1,6,[s1],[m966-m1166-m1290-m1338-m1340-m1383]
0,1,6,[s1],[m966-m1204-m1290-m1315-m1341-m1384]
0,2,3,[s12-s13],[m1166-m1290-m1340]
0,2,5,[s1-s10],[m1166-m1290-m1314-m1340-m1341]
0,1,4,[s5],[m1054-m1097-m1290-m1314]
0,1,6,[s1],[m1043-m1095-m1166-m1290-m1315-m1338]
0,1,4,[s1],[m1097-m1180-m1268-m1314]
0,1,6,[s6],[m1096-m1097-m1125-m1175-m1204-m1237]
0,1,6,[s1],[m966-m1043-m1094-m1097-m1180-m1268]
0,2,4,[s6-s8],[m1096-m1097-m1204-m1237]
0,2,5,[s6-s12],[m967-m1097-m1204-m1237-m1338]
0,1,5,[s1],[m1096-m1097-m1137-m1204-m1385]
0,2,5,[s1-s8],[m1043-m1097-m1166-m1167-m1268]
0,3,6,[s6-s10-s12],[m975-m1095-m1096-m1204-m1338-m1385]
0,1,7,[s13],[m966-m1096-m1166-m1204-m1239-m1291-m1385]
0,1,5,[s1],[m1045-m1097-m1166-m1268-m1314]
0,2,5,[s1-s8],[m1096-m1097-m1125-m1175-m1237]
0,2,6,[s1-s6],[m1045-m1097-m1166-m1238-m1268-m1338]
0,1,6,[s9],[m1096-m1097-m1125-m1204-m1237-m1238]
0,2,6,[s6-s8],[m966-m1204-m1239-m1291-m1384-m1385]
0,1,7,[s6],[m1095-m1096-m1097-m1167-m1204-m1237-m1292]
0,2,5,[s1-s6],[m1097-m1166-m1204-m1237-m1314]
0,1,4,[s1],[m722-m1006-m1201-m1339]
0,3,5,[s3-s6-s10],[m831-m907-m1046-m1087-m1380]
0,3,5,[s1-s6-s8],[m605-m649-m750-m807-m824]
0,1,5,[s1],[m965-m1043-m1166-m1292-m1338]
0,1,3,[s10],[m586-m1197-m1222]
0,1,3,[s1],[m770-m782-m1224]
0,1,4,[s10],[m283-m923-m1197-m1222]
0,2,5,[s1-s5],[m968-m1098-m1166-m1239-m1338]
0,2,4,[s14-s15],[m968-m1042-m1216-m1314]
529,2,3,[s6-s10],[m620-m948-m1093]
0,2,4,[s6-s10],[m874-m997-m1058-m1197]
446,1,4,[s9],[m661-m736-m763-m817]
446,1,4,[s9],[m661-m736-m763-m817]
0,3,5,[s1-s9-s20],[m759-m761-m792-m893-m974]
0,1,3,[s1],[m1157-m1286-m1386]
0,1,3,[s1],[m1157-m1269-m1286]
0,3,3,[s6-s10-s12],[m914-m1023-m1250]
0,1,3,[s1],[m1044-m1216-m1314]
0,1,5,[s1],[m965-m968-m1166-m1383-m1384]
0,2,3,[s1-s6],[m1165-m1222-m1223]
0,1,5,[s1],[m965-m968-m1125-m1137-m1338]
0,1,3,[s10],[m523-m1222-m1284]
0,2,6,[s1-s8],[m965-m968-m1042-m1098-m1175-m1383]
0,3,4,[s3-s6-s7],[m691-m723-m1133-m1206]
0,2,5,[s1-s3],[m900-m910-m1160-m1235-m1316]
0,2,7,[s9-s15],[m828-m908-m993-m1086-m1089-m1131-m1172]
0,2,4,[s3-s15],[m690-m994-m1212-m1335]
0,2,4,[s6-s10],[m1097-m1166-m1175-m1238]
0,2,3,[s1-s6],[m1175-m1238-m1239]
0,2,5,[s5-s9],[m702-m797-m1010-m1052-m1135]
0,1,4,[s1],[m1138-m1166-m1291-m1340]
0,2,4,[s1-s5],[m968-m1138-m1166-m1340]
0,2,4,[s1-s5],[m1138-m1167-m1291-m1340]
0,2,4,[s1-s5],[m1138-m1166-m1291-m1340]
0,2,3,[s1-s5],[m1097-m1166-m1338]
0,2,4,[s1-s5],[m1097-m1098-m1166-m1314]
0,2,6,[s1-s6],[m1054-m1166-m1167-m1204-m1338-m1340]
0,2,6,[s1-s6],[m1094-m1102-m1125-m1167-m1239-m1384]
0,3,4,[s1-s6-s10],[m930-m1106-m1177-m1272]
0,1,3,[s6],[m922-m1356-m1387]
0,2,5,[s1-s5],[m883-m918-m977-m1055-m1249]
0,1,6,[s6],[m726-m757-m979-m1140-m1181-m1300]
0,1,4,[s1],[m966-m1043-m1137-m1239]
0,2,4,[s1-s6],[m1137-m1239-m1247-m1338]
0,1,3,[s6],[m1167-m1204-m1239]
0,2,6,[s1-s14],[m1043-m1045-m1094-m1175-m1247-m1291]
0,3,4,[s1-s6-s10],[m779-m1165-m1230-m1284]
0,1,5,[s1],[m965-m1054-m1094-m1292-m1338]
0,2,3,[s1-s5],[m965-m1292-m1314]
0,1,5,[s1],[m965-m968-m1095-m1137-m1292]
0,2,3,[s6-s10],[m738-m948-m1093]
0,1,4,[s1],[m968-m1097-m1175-m1338]
0,2,6,[s1-s5],[m968-m1043-m1095-m1097-m1102-m1175]
0,2,4,[s1-s10],[m968-m1097-m1175-m1338]
0,1,3,[s1],[m1097-m1166-m1338]
0,2,5,[s6-s8],[m968-m1097-m1167-m1175-m1338]
0,1,4,[s1],[m968-m1097-m1166-m1314]
0,1,6,[s1],[m968-m1043-m1095-m1097-m1167-m1175]
530,1,3,[s1],[m661-m770-m1018]
0,1,3,[s1],[m1134-m1239-m1384]
0,1,5,[s1],[m1097-m1134-m1166-m1291-m1384]
0,1,3,[s1],[m1134-m1166-m1338]
0,1,4,[s1],[m1095-m1134-m1166-m1204]
0,2,3,[s5-s14],[m886-m930-m1194]
0,1,7,[s1],[m966-m1094-m1125-m1134-m1166-m1239-m1384]
0,1,5,[s1],[m1054-m1098-m1134-m1216-m1291]
0,1,3,[s20],[m788-m964-m1388]
0,1,3,[s20],[m937-m964-m1388]
0,1,4,[s1],[m702-m797-m877-m1241]
0,2,3,[s9-s20],[m728-m1052-m1135]
0,2,3,[s6-s10],[m687-m753-m1277]
0,2,4,[s1-s14],[m698-m930-m961-m1106]
0,1,3,[s1],[m730-m884-m891]
0,1,6,[s10],[m965-m1042-m1083-m1094-m1167-m1292]
0,1,3,[s8],[m1083-m1238-m1315]
0,1,3,[s1],[m1054-m1175-m1216]
0,1,5,[s6],[m975-m976-m1083-m1094-m1095]
0,1,4,[s1],[m773-m846-m849-m886]
0,1,4,[s1],[m975-m976-m1095-m1137]
0,1,3,[s1],[m968-m975-m1175]
0,1,3,[s8],[m968-m975-m1314]
475,1,4,[s1],[m968-m975-m976-m1175]
0,1,6,[s2],[m831-m855-m1161-m1174-m1308-m1335]
0,1,4,[s6],[m966-m1083-m1094-m1097]
533,1,4,[s3],[m1087-m1163-m1206-m1246]
0,3,6,[s3-s10-s15],[m871-m907-m940-m1006-m1087-m1295]
0,2,6,[s3-s10],[m794-m907-m969-m1006-m1133-m1380]
0,1,4,[s6],[m975-m1095-m1099-m1175]
0,3,5,[s3-s9-s15],[m690-m827-m994-m1212-m1351]
0,1,4,[s1],[m968-m1095-m1137-m1239]
0,1,6,[s1],[m1082-m1094-m1175-m1292-m1314-m1340]
0,1,3,[s19],[m1052-m1135-m1300]
0,2,3,[s5-s20],[m797-m1052-m1240]
0,1,3,[s1],[m968-m1098-m1216]
0,2,5,[s6-s13],[m1095-m1175-m1204-m1239-m1384]
0,2,5,[s1-s4],[m1042-m1043-m1098-m1204-m1239]
0,2,4,[s1-s5],[m1175-m1204-m1239-m1314]
0,2,5,[s1-s5],[m968-m1098-m1166-m1239-m1314]
0,2,5,[s1-s14],[m1043-m1125-m1204-m1239-m1338]
0,1,5,[s1],[m1043-m1094-m1167-m1239-m1384]
0,1,5,[s1],[m1042-m1045-m1054-m1137-m1239]
0,3,3,[s1-s9-s15],[m753-m992-m1121]
0,3,3,[s3-s9-s15],[m1020-m1103-m1182]
0,1,3,[s1],[m1097-m1137-m1166]
0,1,6,[s1],[m965-m1094-m1125-m1166-m1338-m1342]
0,1,5,[s1],[m1043-m1094-m1097-m1137-m1314]
0,1,3,[s1],[m405-m1066-m1320]
0,1,5,[s6],[m800-m883-m979-m1011-m1053]
0,1,5,[s1],[m915-m1050-m1053-m1345-m1347]
0,1,5,[s6],[m733-m804-m1053-m1344-m1347]
0,1,6,[s6],[m733-m1050-m1053-m1100-m1299-m1344]
0,1,4,[s1],[m757-m979-m1248-m1344]
0,1,5,[s1],[m1054-m1094-m1102-m1137-m1342]
0,1,4,[s6],[m1094-m1166-m1338-m1340]
0,1,6,[s1],[m976-m1082-m1094-m1166-m1175-m1338]
0,1,5,[s1],[m1094-m1096-m1166-m1338-m1342]
0,3,5,[s5-s9-s20],[m799-m879-m880-m919-m945]
0,2,3,[s9-s10],[m1102-m1216-m1384]
0,1,6,[s1],[m966-m967-m1043-m1045-m1097-m1204]
0,3,3,[s1-s10-s14],[m810-m886-m1277]
0,2,3,[s6-s10],[m1094-m1095-m1097]
0,2,3,[s6-s16],[m798-m1217-m1355]
0,1,4,[s1],[m975-m1094-m1166-m1175]
0,2,6,[s1-s5],[m871-m908-m957-m1086-m1207-m1262]
0,1,6,[s1],[m871-m908-m1086-m1163-m1207-m1213]
0,2,4,[s1-s5],[m870-m940-m1087-m1262]
0,2,4,[s1-s5],[m860-m868-m908-m1262]
0,1,5,[s5],[m864-m1047-m1214-m1262-m1263]
0,2,5,[s1-s5],[m855-m862-m1208-m1244-m1262]
0,1,5,[s1],[m692-m853-m908-m910-m1039]
0,1,7,[s1],[m827-m1048-m1161-m1174-m1234-m1267-m1274]
0,3,4,[s1-s3-s5],[m862-m870-m1003-m1213]
0,1,3,[s1],[m827-m908-m1087]
0,1,4,[s1],[m860-m868-m1234-m1316]
0,3,6,[s1-s3-s5],[m869-m940-m1001-m1087-m1091-m1285]
0,3,4,[s1-s6-s10],[m794-m870-m940-m1308]
0,2,3,[s1-s5],[m1090-m1206-m1209]
0,2,7,[s1-s3],[m828-m855-m869-m1208-m1209-m1245-m1267]
0,2,5,[s3-s10],[m853-m855-m904-m1085-m1267]
0,1,5,[s3],[m1004-m1084-m1178-m1245-m1264]
0,1,3,[s5],[m1087-m1209-m1351]
0,1,3,[s1],[m722-m1006-m1160]
0,1,9,[s9],[m827-m862-m866-m908-m909-m1161-m1174-m1243-m1377]
0,1,5,[s1],[m853-m855-m1174-m1201-m1267]
0,1,7,[s1],[m856-m868-m906-m1087-m1201-m1209-m1235]
0,1,6,[s1],[m856-m908-m1087-m1201-m1209-m1235]
0,1,6,[s9],[m827-m908-m1086-m1161-m1174-m1264]
531,1,4,[s3],[m774-m900-m1132-m1209]
531,1,4,[s3],[m774-m900-m1132-m1209]
0,2,5,[s1-s3],[m830-m853-m906-m940-m1295]
0,2,5,[s5-s9],[m855-m1086-m1243-m1244-m1285]
0,2,4,[s3-s10],[m853-m908-m1129-m1200]
0,2,5,[s3-s9],[m794-m908-m1003-m1005-m1201]
0,1,5,[s5],[m871-m908-m1039-m1244-m1246]
0,1,5,[s1],[m898-m908-m1039-m1087-m1207]
0,2,5,[s1-s5],[m906-m1235-m1236-m1244-m1308]
0,1,5,[s1],[m1004-m1132-m1178-m1245-m1352]
0,1,6,[s3],[m907-m1046-m1048-m1201-m1295-m1380]
0,1,7,[s1],[m900-m1001-m1087-m1091-m1235-m1267-m1313]
0,1,4,[s5],[m690-m1003-m1263-m1267]
0,1,4,[s3],[m871-m1084-m1213-m1295]
0,2,7,[s3-s5],[m853-m908-m940-m1002-m1088-m1200-m1267]
0,1,4,[s9],[m827-m994-m1085-m1210]
0,3,5,[s1-s5-s10],[m853-m908-m1086-m1163-m1207]
0,1,5,[s5],[m866-m867-m994-m1087-m1335]
0,1,3,[s1],[m1004-m1245-m1263]
0,1,5,[s3],[m831-m855-m1212-m1267-m1285]
0,2,3,[s3-s15],[m865-m869-m1179]
0,1,4,[s1],[m828-m1048-m1246-m1295]
0,1,3,[s3],[m909-m1163-m1213]
0,3,6,[s5-s9-s20],[m827-m829-m1131-m1172-m1243-m1267]
0,1,4,[s5],[m690-m1090-m1295-m1308]
0,2,7,[s1-s5],[m855-m940-m1002-m1208-m1246-m1263-m1313]
0,1,7,[s1],[m869-m908-m1161-m1174-m1234-m1285-m1335]
0,1,5,[s1],[m1132-m1160-m1267-m1294-m1313]
0,2,7,[s12-s13],[m940-m1002-m1003-m1131-m1160-m1210-m1350]
532,1,3,[s3],[m693-m911-m1350]
532,1,3,[s3],[m693-m911-m1350]
0,1,7,[s1],[m900-m908-m1039-m1087-m1163-m1207-m1335]
0,1,5,[s1],[m692-m900-m910-m1039-m1132]
0,1,6,[s1],[m900-m1178-m1201-m1265-m1267-m1339]
0,2,3,[s1-s3],[m898-m969-m1308]
0,2,6,[s3-s7],[m830-m906-m1235-m1236-m1308-m1335]
533,1,4,[s3],[m1087-m1163-m1206-m1246]
0,2,6,[s1-s5],[m1161-m1174-m1234-m1246-m1263-m1267]
0,1,3,[s3],[m911-m1132-m1346]
0,2,4,[s1-s5],[m864-m1047-m1214-m1246]
0,1,3,[s1],[m690-m794-m1335]
0,1,7,[s5],[m754-m855-m1003-m1087-m1090-m1208-m1244]
0,2,4,[s3-s10],[m692-m853-m908-m1001]
0,1,4,[s3],[m860-m899-m1206-m1317]
0,1,3,[s3],[m831-m1160-m1163]
0,2,7,[s3-s10],[m692-m853-m862-m908-m910-m1039-m1352]
0,1,3,[s1],[m1211-m1213-m1346]
0,1,3,[s1],[m774-m829-m1130]
0,1,4,[s5],[m855-m1208-m1244-m1313]
0,1,5,[s1],[m1046-m1087-m1206-m1245-m1295]
0,1,7,[s1],[m869-m1161-m1174-m1213-m1234-m1285-m1335]
0,2,3,[s1-s3],[m862-m908-m969]
0,1,6,[s1],[m855-m862-m1161-m1174-m1213-m1308]
0,2,9,[s1-s5],[m855-m1132-m1161-m1171-m1174-m1213-m1235-m1263-m1308]
0,2,7,[s1-s5],[m1132-m1161-m1174-m1213-m1234-m1243-m1308]
0,2,7,[s1-s5],[m692-m1161-m1174-m1213-m1234-m1285-m1352]
0,2,5,[s3-s9],[m827-m908-m1132-m1161-m1174]
0,1,7,[s1],[m829-m1130-m1172-m1243-m1246-m1267-m1308]
0,1,5,[s5],[m871-m1208-m1234-m1244-m1245]
0,2,3,[s1-s5],[m1263-m1285-m1350]
0,3,7,[s1-s3-s9],[m827-m829-m1047-m1078-m1132-m1172-m1243]
0,1,5,[s1],[m994-m1160-m1212-m1335-m1351]
0,3,6,[s1-s3-s10],[m900-m906-m969-m1003-m1201-m1236]
0,1,9,[s1],[m723-m869-m1161-m1174-m1234-m1243-m1285-m1352-m1377]
0,1,6,[s1],[m900-m1004-m1046-m1084-m1206-m1335]
0,3,5,[s1-s5-s8],[m904-m1085-m1090-m1131-m1308]
0,2,4,[s1-s5],[m1003-m1263-m1294-m1313]
0,2,5,[s3-s9],[m856-m906-m939-m1089-m1349]
0,2,4,[s3-s10],[m871-m969-m1003-m1209]
0,1,3,[s1],[m1206-m1263-m1313]
0,2,5,[s1-s3],[m692-m853-m1085-m1210-m1311]
0,1,5,[s5],[m1087-m1133-m1244-m1263-m1350]
0,1,4,[s1],[m869-m1004-m1087-m1263]
0,1,4,[s1],[m830-m862-m906-m1236]
0,1,3,[s5],[m869-m870-m1234]
0,2,9,[s1-s5],[m827-m853-m856-m863-m906-m1005-m1085-m1201-m1352]
0,1,7,[s1],[m855-m1131-m1172-m1212-m1214-m1243-m1285]
0,1,4,[s1],[m900-m1087-m1201-m1206]
0,1,4,[s5],[m1002-m1210-m1246-m1313]
0,1,4,[s1],[m829-m940-m1047-m1078]
0,3,6,[s1-s5-s9],[m754-m855-m904-m1090-m1131-m1209]
0,2,9,[s3-s10],[m853-m871-m898-m908-m1039-m1163-m1207-m1267-m1352]
0,3,5,[s1-s5-s9],[m830-m906-m1090-m1236-m1308]
0,2,6,[s1-s5],[m855-m1003-m1208-m1244-m1245-m1263]
0,1,3,[s1],[m1084-m1090-m1246]
0,2,3,[s5-s20],[m797-m1353-m1389]
0,1,3,[s5],[m835-m1301-m1389]
0,2,4,[s6-s10],[m568-m1020-m1119-m1182]
0,3,6,[s1-s5-s9],[m827-m908-m1086-m1174-m1207-m1264]
0,1,3,[s1],[m870-m940-m1003]
0,1,3,[s12],[m975-m1095-m1219]
0,1,3,[s1],[m769-m1221-m1390]
0,1,3,[s17],[m1102-m1167-m1340]
0,3,3,[s5-s9-s20],[m748-m1117-m1251]
0,1,3,[s6],[m798-m1014-m1355]
0,2,4,[s1-s5],[m701-m980-m1007-m1017]
0,2,4,[s4-s12],[m1042-m1083-m1095-m1239]
0,1,4,[s1],[m646-m959-m1016-m1116]
0,1,4,[s1],[m886-m928-m1106-m1194]
0,1,4,[s6],[m796-m1181-m1217-m1242]
0,1,5,[s6],[m883-m1014-m1136-m1298-m1299]
0,1,4,[s9],[m702-m919-m1052-m1140]
0,2,8,[s1-s5],[m875-m883-m915-m972-m978-m1010-m1017-m1052]
0,2,3,[s5-s9],[m661-m770-m1198]
0,1,3,[s20],[m1217-m1242-m1299]
0,3,4,[s1-s9-s20],[m996-m1020-m1103-m1324]
0,2,5,[s1-s8],[m726-m757-m979-m1010-m1242]
0,1,5,[s6],[m701-m942-m1217-m1296-m1298]
0,1,7,[s6],[m796-m915-m1181-m1241-m1299-m1347-m1355]
0,1,3,[s14],[m753-m936-m1391]
0,1,4,[s6],[m798-m942-m1011-m1299]
534,1,3,[s6],[m977-m1055-m1249]
0,1,4,[s6],[m798-m942-m980-m1011]
0,1,3,[s6],[m1136-m1298-m1299]
0,1,4,[s6],[m1136-m1296-m1298-m1355]
535,1,3,[s9],[m876-m919-m945]
0,1,4,[s20],[m702-m980-m1007-m1136]
0,2,5,[s5-s20],[m702-m799-m943-m1010-m1055]
0,1,3,[s1],[m947-m1012-m1049]
0,2,3,[s5-s9],[m922-m1107-m1356]
0,1,4,[s9],[m701-m727-m803-m837]
0,2,5,[s2-s6],[m775-m800-m802-m1100-m1354]
0,2,3,[s2-s6],[m837-m838-m1205]
0,1,5,[s6],[m701-m803-m837-m1299-m1300]
0,2,5,[s1-s3],[m568-m996-m1020-m1305-m1324]
0,2,7,[s1-s6],[m726-m757-m979-m1015-m1100-m1248-m1271]
0,1,4,[s6],[m726-m883-m979-m1181]
0,1,5,[s6],[m798-m971-m1014-m1298-m1355]
0,1,5,[s9],[m702-m919-m945-m1010-m1354]
0,1,5,[s5],[m702-m797-m1010-m1052-m1135]
0,2,3,[s6-s12],[m568-m1020-m1119]
0,3,3,[s5-s9-s20],[m568-m1020-m1182]
0,1,3,[s3],[m566-m748-m1117]
0,1,5,[s1],[m883-m977-m1007-m1049-m1055]
0,1,3,[s3],[m823-m922-m1356]
0,1,3,[s8],[m1093-m1196-m1222]
0,1,5,[s1],[m653-m685-m885-m921-m1142]
0,1,3,[s1],[m685-m885-m982]
0,1,5,[s1],[m1054-m1097-m1166-m1219-m1338]
0,2,3,[s3-s6],[m585-m959-m1117]
0,1,5,[s6],[m726-m757-m979-m1181-m1242]
0,1,5,[s6],[m915-m942-m971-m1217-m1300]
0,1,4,[s1],[m835-m972-m1013-m1301]
0,1,5,[s1],[m703-m877-m883-m977-m978]
534,1,3,[s6],[m977-m1055-m1249]
0,1,3,[s1],[m915-m942-m1217]
536,1,5,[s1],[m731-m800-m916-m947-m1300]
0,2,3,[s6-s10],[m973-m985-m1018]
0,1,4,[s6],[m765-m846-m851-m935]
0,1,3,[s6],[m747-m753-m1276]
0,1,3,[s9],[m687-m699-m1282]
0,1,5,[s6],[m701-m728-m837-m838-m1355]
0,1,3,[s9],[m941-m945-m1381]
0,1,4,[s1],[m701-m837-m838-m1056]
0,1,3,[s20],[m796-m919-m945]
0,2,3,[s5-s20],[m876-m1136-m1354]
0,3,6,[s2-s6-s9],[m702-m919-m945-m971-m1136-m1300]
0,1,4,[s5],[m796-m877-m942-m1300]
0,1,5,[s20],[m836-m1056-m1296-m1298-m1355]
0,1,5,[s6],[m775-m979-m1015-m1248-m1271]
0,1,3,[s20],[m919-m1135-m1354]
0,1,4,[s20],[m703-m799-m946-m1353]
0,1,5,[s5],[m702-m835-m877-m972-m1241]
0,1,4,[s6],[m876-m915-m1056-m1181]
0,1,5,[s1],[m702-m835-m972-m1013-m1240]
0,1,3,[s6],[m701-m837-m838]
0,1,3,[s20],[m701-m1296-m1298]
0,2,5,[s6-s8],[m702-m837-m838-m947-m1300]
0,1,4,[s6],[m836-m1296-m1298-m1355]
0,1,3,[s2],[m1240-m1241-m1275]
0,2,4,[s6-s8],[m802-m876-m915-m1056]
0,1,4,[s1],[m798-m942-m1011-m1136]
0,1,3,[s20],[m946-m1007-m1136]
0,2,4,[s6-s8],[m836-m942-m1296-m1298]
0,1,4,[s3],[m748-m958-m959-m996]
0,1,5,[s20],[m876-m946-m1007-m1017-m1052]
0,1,4,[s9],[m523-m1018-m1191-m1320]
0,1,3,[s6],[m765-m851-m1282]
0,1,3,[s10],[m549-m706-m1128]
0,2,3,[s10-s12],[m1128-m1165-m1223]
0,1,4,[s9],[m685-m921-m982-m1221]
0,2,3,[s5-s20],[m566-m1077-m1117]
0,1,6,[s1],[m968-m1098-m1102-m1125-m1137-m1292]
0,1,4,[s3],[m638-m1016-m1117-m1364]
0,1,3,[s1],[m953-m1058-m1198]
0,1,3,[s10],[m737-m1067-m1128]
0,2,4,[s6-s10],[m949-m1023-m1058-m1065]
537,1,3,[s10],[m1197-m1222-m1223]
0,1,4,[s10],[m395-m407-m1222-m1223]
0,1,3,[s10],[m660-m1223-m1230]
0,1,3,[s10],[m586-m706-m779]
0,1,3,[s10],[m523-m1128-m1259]
0,2,3,[s3-s10],[m996-m1077-m1117]
0,1,3,[s6],[m602-m787-m1270]
0,2,3,[s6-s10],[m973-m1093-m1322]
0,1,4,[s10],[m779-m1197-m1230-m1284]
538,2,3,[s6-s10],[m973-m989-m1018]
0,2,3,[s6-s10],[m407-m989-m1018]
0,2,4,[s6-s10],[m973-m989-m1018-m1197]
0,2,4,[s6-s10],[m1023-m1065-m1093-m1322]
0,2,4,[s6-s10],[m953-m997-m1058-m1322]
0,1,4,[s1],[m787-m788-m852-m1270]
0,1,3,[s1],[m784-m964-m1270]
0,1,3,[s9],[m910-m1132-m1311]
0,1,4,[s1],[m342-m1018-m1191-m1320]
0,3,3,[s3-s4-s15],[m611-m658-m854]
0,1,4,[s9],[m694-m809-m847-m1071]
0,3,5,[s1-s9-s15],[m502-m601-m806-m820-m1155]
0,3,4,[s4-s6-s17],[m611-m820-m822-m850]
0,2,4,[s1-s9],[m699-m769-m793-m981]
0,3,3,[s1-s10-s15],[m502-m777-m854]
0,1,4,[s9],[m473-m486-m582-m1072]
0,1,3,[s2],[m329-m848-m1367]
0,3,3,[s4-s9-s17],[m614-m616-m741]
0,3,6,[s6-s12-s17],[m504-m771-m777-m1040-m1081-m1337]
0,2,3,[s1-s9],[m806-m807-m824]
0,3,6,[s1-s3-s5],[m466-m502-m632-m680-m777-m1155]
0,2,3,[s1-s14],[m540-m663-m777]
0,1,3,[s9],[m466-m806-m963]
0,3,4,[s1-s5-s9],[m607-m676-m807-m1124]
524,2,4,[s1-s9],[m634-m682-m933-m1187]
0,3,4,[s1-s4-s15],[m609-m610-m614-m649]
0,2,4,[s1-s5],[m502-m664-m667-m1155]
0,2,3,[s9-s20],[m606-m645-m679]
